State,Date,Confirmed,Deaths,Recovered,Active,Total_Test_Results,People_Hospitalized
Colorado,2021-12-11,854084,9627,0.0,0.0,13428820.0,0.0
Connecticut,2021-12-11,439423,8972,0.0,0.0,11330031.0,0.0
Delaware,2021-12-11,159399,2211,0.0,0.0,2519775.0,0.0
District of Columbia,2021-12-11,68702,1199,0.0,0.0,2462761.0,0.0
Florida,2021-12-11,3754042,62026,0.0,0.0,44365622.0,0.0
Georgia,2021-12-11,1678746,30823,0.0,0.0,13285986.0,0.0
Alaska,2021-12-11,153425,886,0.0,0.0,3580139.0,0.0
Hawaii,2021-12-11,88825,1045,0.0,0.0,2818075.0,0.0
Idaho,2021-12-11,311521,4028,0.0,0.0,1064852.0,0.0
Illinois,2021-12-11,1884743,29234,0.0,0.0,40621171.0,0.0
Indiana,2021-12-11,1150899,18014,0.0,0.0,15814235.0,0.0
Iowa,2021-12-11,545804,7550,0.0,0.0,1796176.0,0.0
Kansas,2021-12-11,486895,6834,0.0,0.0,1941982.0,0.0
Kentucky,2021-12-11,810910,11542,0.0,0.0,7912358.0,0.0
Louisiana,2021-12-11,775935,14877,0.0,0.0,10423004.0,0.0
Maine,2021-12-11,128982,1365,0.0,0.0,3263071.0,0.0
Maryland,2021-12-11,600178,11255,0.0,0.0,15198334.0,0.0
Massachusetts,2021-12-11,969589,19634,0.0,0.0,34369853.0,0.0
Guam,2021-12-11,19307,267,0.0,0.0,268111.0,0.0
Nevada,2021-12-12,464385,8188,0.0,0.0,4899872.0,0.0
Nebraska,2021-12-12,321866,3263,0.0,0.0,4288445.0,0.0
Montana,2021-12-12,193718,2821,0.0,0.0,2246084.0,0.0
Massachusetts,2021-12-12,969589,19634,0.0,0.0,34474478.0,0.0
Mississippi,2021-12-12,519115,10326,0.0,0.0,2698002.0,0.0
Minnesota,2021-12-12,956779,9996,0.0,0.0,13348200.0,0.0
Michigan,2021-12-12,1567578,26914,0.0,0.0,19281866.0,0.0
New Hampshire,2021-12-12,174456,1781,0.0,0.0,2969937.0,0.0
Missouri,2021-12-12,945163,15708,0.0,0.0,8047293.0,0.0
New Jersey,2021-12-12,1299601,28568,0.0,0.0,16406906.0,0.0
Ohio,2021-12-12,1776439,29181,0.0,0.0,18490763.0,0.0
New Mexico,2021-12-12,329778,5472,0.0,0.0,5452675.0,0.0
New York,2021-12-12,2838326,58122,0.0,0.0,82806380.0,0.0
North Carolina,2021-12-12,1566269,18976,0.0,0.0,18113760.0,0.0
North Dakota,2021-12-12,166998,1989,0.0,0.0,1988869.0,0.0
Oklahoma,2021-12-12,680054,12070,0.0,0.0,4754354.0,0.0
Oregon,2021-12-12,400188,5381,0.0,0.0,8277839.0,0.0
Pennsylvania,2021-12-12,1829351,34571,0.0,0.0,20378334.0,0.0
Puerto Rico,2021-12-12,189818,3274,0.0,0.0,3172152.0,0.0
Rhode Island,2021-12-12,201275,2957,0.0,0.0,6234464.0,0.0
Maryland,2021-12-12,601390,11255,0.0,0.0,15198334.0,0.0
South Carolina,2021-12-12,929077,14375,0.0,0.0,10262750.0,0.0
Maine,2021-12-12,129997,1367,0.0,0.0,3263588.0,0.0
Delaware,2021-12-12,160124,2218,0.0,0.0,2519775.0,0.0
Kentucky,2021-12-12,813214,11597,0.0,0.0,7934641.0,0.0
Tennessee,2021-12-12,1336078,17721,0.0,0.0,10868855.0,0.0
Texas,2021-12-12,4416728,74578,0.0,0.0,37515596.0,0.0
Utah,2021-12-12,610681,3640,0.0,0.0,4873251.0,0.0
Alabama,2021-12-12,851950,16265,0.0,0.0,6352640.0,0.0
Alaska,2021-12-12,153425,886,0.0,0.0,3593091.0,0.0
American Samoa,2021-12-12,10,0,0.0,0.0,2140.0,0.0
Arizona,2021-12-12,1312958,23021,0.0,0.0,14960597.0,0.0
Arkansas,2021-12-12,538208,8840,0.0,0.0,4294805.0,0.0
California,2021-12-12,5154076,75270,0.0,0.0,114042927.0,0.0
Colorado,2021-12-12,854084,9627,0.0,0.0,13468933.0,0.0
Connecticut,2021-12-12,439423,8972,0.0,0.0,11330031.0,0.0
District of Columbia,2021-12-12,68702,1199,0.0,0.0,2473461.0,0.0
Florida,2021-12-12,3754042,62026,0.0,0.0,44505903.0,0.0
Georgia,2021-12-12,1678746,30823,0.0,0.0,13327862.0,0.0
Guam,2021-12-12,19307,267,0.0,0.0,268111.0,0.0
Hawaii,2021-12-12,89014,1053,0.0,0.0,2827098.0,0.0
Idaho,2021-12-12,311692,4029,0.0,0.0,1065891.0,0.0
Illinois,2021-12-12,1884744,29234,0.0,0.0,40810633.0,0.0
Indiana,2021-12-12,1150899,18014,0.0,0.0,15861643.0,0.0
Iowa,2021-12-12,546287,7550,0.0,0.0,1796176.0,0.0
Kansas,2021-12-12,486895,6834,0.0,0.0,1950402.0,0.0
Louisiana,2021-12-12,775935,14877,0.0,0.0,10446108.0,0.0
South Dakota,2021-12-12,171248,2398,0.0,0.0,1093839.0,0.0
Virginia,2021-12-12,994069,14895,0.0,0.0,10698256.0,0.0
West Virginia,2021-12-12,306552,5085,0.0,0.0,4709888.0,0.0
Wisconsin,2021-12-12,1024094,10386,0.0,0.0,12686721.0,0.0
Wyoming,2021-12-12,112862,1472,0.0,0.0,1168537.0,0.0
Vermont,2021-12-12,55317,429,0.0,0.0,2676175.0,0.0
Washington,2021-12-12,790412,9554,0.0,0.0,9958651.0,0.0
Michigan,2021-12-13,1567578,26914,0.0,0.0,19281866.0,0.0
Massachusetts,2021-12-13,969589,19634,0.0,0.0,34474478.0,0.0
Maryland,2021-12-13,602732,11255,0.0,0.0,15198334.0,0.0
Maine,2021-12-13,129997,1367,0.0,0.0,3263877.0,0.0
Louisiana,2021-12-13,775935,14877,0.0,0.0,10446108.0,0.0
Kentucky,2021-12-13,814203,11634,0.0,0.0,7934641.0,0.0
Kansas,2021-12-13,486895,6834,0.0,0.0,1950402.0,0.0
Iowa,2021-12-13,546287,7550,0.0,0.0,1796176.0,0.0
Indiana,2021-12-13,1150899,18014,0.0,0.0,15861643.0,0.0
Illinois,2021-12-13,1884744,29234,0.0,0.0,40810633.0,0.0
Hawaii,2021-12-13,89229,1058,0.0,0.0,2835910.0,0.0
Guam,2021-12-13,19308,267,0.0,0.0,268111.0,0.0
Georgia,2021-12-13,1678746,30823,0.0,0.0,13327862.0,0.0
Florida,2021-12-13,3754042,62026,0.0,0.0,44585583.0,0.0
District of Columbia,2021-12-13,68702,1199,0.0,0.0,2473461.0,0.0
Delaware,2021-12-13,160768,2218,0.0,0.0,2526062.0,0.0
Connecticut,2021-12-13,439423,8972,0.0,0.0,11330031.0,0.0
Colorado,2021-12-13,854084,9627,0.0,0.0,13468933.0,0.0
California,2021-12-13,5166817,75275,0.0,0.0,114042927.0,0.0
Arkansas,2021-12-13,538426,8848,0.0,0.0,4301293.0,0.0
Arizona,2021-12-13,1316189,23036,0.0,0.0,14999371.0,0.0
American Samoa,2021-12-13,10,0,0.0,0.0,2140.0,0.0
Idaho,2021-12-13,311692,4029,0.0,0.0,1066819.0,0.0
Minnesota,2021-12-13,956779,9996,0.0,0.0,13348200.0,0.0
Missouri,2021-12-13,946931,15709,0.0,0.0,8066488.0,0.0
Nebraska,2021-12-13,321866,3263,0.0,0.0,4288445.0,0.0
West Virginia,2021-12-13,307432,5085,0.0,0.0,4726833.0,0.0
Washington,2021-12-13,790412,9554,0.0,0.0,9958651.0,0.0
Virginia,2021-12-13,994069,14895,0.0,0.0,10698256.0,0.0
Vermont,2021-12-13,55849,432,0.0,0.0,2679538.0,0.0
Utah,2021-12-13,610681,3640,0.0,0.0,4873251.0,0.0
Texas,2021-12-13,4419318,74607,0.0,0.0,37588131.0,0.0
Tennessee,2021-12-13,1336078,17721,0.0,0.0,10868855.0,0.0
South Dakota,2021-12-13,171248,2398,0.0,0.0,1093839.0,0.0
South Carolina,2021-12-13,929077,14375,0.0,0.0,10262750.0,0.0
Rhode Island,2021-12-13,201275,2957,0.0,0.0,6234464.0,0.0
Mississippi,2021-12-13,519115,10326,0.0,0.0,2698002.0,0.0
Puerto Rico,2021-12-13,189952,3276,0.0,0.0,3172152.0,0.0
Oregon,2021-12-13,400188,5381,0.0,0.0,8277839.0,0.0
Oklahoma,2021-12-13,680054,12070,0.0,0.0,4754354.0,0.0
Ohio,2021-12-13,1781411,29293,0.0,0.0,18530148.0,0.0
North Dakota,2021-12-13,167147,1989,0.0,0.0,1991728.0,0.0
North Carolina,2021-12-13,1566269,18976,0.0,0.0,18113760.0,0.0
New York,2021-12-13,2846533,58168,0.0,0.0,83079987.0,0.0
New Mexico,2021-12-13,329778,5472,0.0,0.0,5452675.0,0.0
New Jersey,2021-12-13,1303443,28576,0.0,0.0,16407495.0,0.0
New Hampshire,2021-12-13,174456,1781,0.0,0.0,2969937.0,0.0
Nevada,2021-12-13,464385,8188,0.0,0.0,4899872.0,0.0
Pennsylvania,2021-12-13,1837742,34616,0.0,0.0,20449621.0,0.0
Montana,2021-12-13,193718,2821,0.0,0.0,2246084.0,0.0
Wyoming,2021-12-13,112862,1472,0.0,0.0,1168537.0,0.0
Alabama,2021-12-13,852280,16265,0.0,0.0,6360372.0,0.0
Wisconsin,2021-12-13,1024094,10386,0.0,0.0,12686721.0,0.0
Alaska,2021-12-13,153425,886,0.0,0.0,3593091.0,0.0
Wisconsin,2021-12-14,1033629,10425,0.0,0.0,12686721.0,0.0
Nebraska,2021-12-14,322477,3263,0.0,0.0,4288445.0,0.0
Nevada,2021-12-14,465906,8200,0.0,0.0,4899872.0,0.0
New Hampshire,2021-12-14,178099,1788,0.0,0.0,2969937.0,0.0
New Jersey,2021-12-14,1306722,28589,0.0,0.0,16407836.0,0.0
New Mexico,2021-12-14,332238,5484,0.0,0.0,5452675.0,0.0
New York,2021-12-14,2860036,58222,0.0,0.0,83329780.0,0.0
North Carolina,2021-12-14,1575222,19010,0.0,0.0,18113760.0,0.0
North Dakota,2021-12-14,167271,1989,0.0,0.0,1993761.0,0.0
Ohio,2021-12-14,1787029,29413,0.0,0.0,18569756.0,0.0
Oklahoma,2021-12-14,683719,12118,0.0,0.0,4754354.0,0.0
Oregon,2021-12-14,401564,5420,0.0,0.0,8277839.0,0.0
Pennsylvania,2021-12-14,1843137,34618,0.0,0.0,20513457.0,0.0
Rhode Island,2021-12-14,203708,2969,0.0,0.0,6234464.0,0.0
South Carolina,2021-12-14,932206,14405,0.0,0.0,10262750.0,0.0
South Dakota,2021-12-14,171583,2407,0.0,0.0,1093839.0,0.0
Tennessee,2021-12-14,1339872,17759,0.0,0.0,10868855.0,0.0
Texas,2021-12-14,4423555,74632,0.0,0.0,37638937.0,0.0
Utah,2021-12-14,613350,3661,0.0,0.0,4873251.0,0.0
Vermont,2021-12-14,56084,432,0.0,0.0,2695352.0,0.0
Virginia,2021-12-14,1000694,14957,0.0,0.0,10698256.0,0.0
Washington,2021-12-14,793757,9580,0.0,0.0,9958651.0,0.0
West Virginia,2021-12-14,308204,5107,0.0,0.0,4736385.0,0.0
Montana,2021-12-14,193905,2830,0.0,0.0,2246084.0,0.0
Puerto Rico,2021-12-14,189952,3276,0.0,0.0,3176679.0,0.0
Alabama,2021-12-14,852574,16265,0.0,0.0,6370300.0,0.0
Minnesota,2021-12-14,960425,10042,0.0,0.0,13348200.0,0.0
Alaska,2021-12-14,153835,887,0.0,0.0,3593091.0,0.0
American Samoa,2021-12-14,10,0,0.0,0.0,2140.0,0.0
Arizona,2021-12-14,1318580,23040,0.0,0.0,15029687.0,0.0
Arkansas,2021-12-14,538701,8865,0.0,0.0,4305108.0,0.0
California,2021-12-14,5173131,75378,0.0,0.0,114042927.0,0.0
Colorado,2021-12-14,858382,9670,0.0,0.0,13468933.0,0.0
Connecticut,2021-12-14,447316,8972,0.0,0.0,11330031.0,0.0
Delaware,2021-12-14,161359,2218,0.0,0.0,2528713.0,0.0
District of Columbia,2021-12-14,68702,1199,0.0,0.0,2473461.0,0.0
Florida,2021-12-14,3754042,62073,0.0,0.0,44667528.0,0.0
Georgia,2021-12-14,1681906,30860,0.0,0.0,13327862.0,0.0
Mississippi,2021-12-14,519851,10331,0.0,0.0,2698002.0,0.0
Guam,2021-12-14,19325,269,0.0,0.0,268111.0,0.0
Idaho,2021-12-14,312186,4032,0.0,0.0,1066819.0,0.0
Illinois,2021-12-14,1904259,29339,0.0,0.0,40810633.0,0.0
Indiana,2021-12-14,1162284,18084,0.0,0.0,15861643.0,0.0
Iowa,2021-12-14,546287,7550,0.0,0.0,1796176.0,0.0
Kansas,2021-12-14,490101,6879,0.0,0.0,1950402.0,0.0
Kentucky,2021-12-14,815283,11662,0.0,0.0,7934641.0,0.0
Louisiana,2021-12-14,777106,14884,0.0,0.0,10446108.0,0.0
Maine,2021-12-14,129997,1367,0.0,0.0,3263877.0,0.0
Maryland,2021-12-14,604172,11255,0.0,0.0,15198334.0,0.0
Massachusetts,2021-12-14,981261,19663,0.0,0.0,34474478.0,0.0
Michigan,2021-12-14,1585297,27080,0.0,0.0,19281866.0,0.0
Hawaii,2021-12-14,89379,1058,0.0,0.0,2843736.0,0.0
Missouri,2021-12-14,948493,15711,0.0,0.0,8083829.0,0.0
Wyoming,2021-12-14,113077,1472,0.0,0.0,1168537.0,0.0
Wisconsin,2021-12-15,1038465,10483,0.0,0.0,12758969.0,0.0
Nebraska,2021-12-15,323702,3271,0.0,0.0,4305215.0,0.0
Nevada,2021-12-15,466583,8226,0.0,0.0,4922259.0,0.0
New Hampshire,2021-12-15,178967,1810,0.0,0.0,2988627.0,0.0
New Jersey,2021-12-15,1311119,28613,0.0,0.0,16441689.0,0.0
New Mexico,2021-12-15,332975,5491,0.0,0.0,5467207.0,0.0
New York,2021-12-15,2868885,58287,0.0,0.0,83509484.0,0.0
North Carolina,2021-12-15,1577154,19033,0.0,0.0,18222493.0,0.0
North Dakota,2021-12-15,167818,2005,0.0,0.0,1994259.0,0.0
Ohio,2021-12-15,1796951,29520,0.0,0.0,18598525.0,0.0
Oklahoma,2021-12-15,684340,12118,0.0,0.0,4754354.0,0.0
Alabama,2021-12-15,854229,16285,0.0,0.0,6380355.0,0.0
Montana,2021-12-15,194108,2853,0.0,0.0,2252880.0,0.0
Pennsylvania,2021-12-15,1850578,34731,0.0,0.0,20553819.0,0.0
Rhode Island,2021-12-15,204954,2975,0.0,0.0,6234464.0,0.0
South Carolina,2021-12-15,932938,14419,0.0,0.0,10324379.0,0.0
South Dakota,2021-12-15,172300,2411,0.0,0.0,1094408.0,0.0
Tennessee,2021-12-15,1341702,17809,0.0,0.0,10906881.0,0.0
Texas,2021-12-15,4428196,74707,0.0,0.0,37730024.0,0.0
Utah,2021-12-15,614270,3673,0.0,0.0,4895545.0,0.0
Vermont,2021-12-15,56317,436,0.0,0.0,2699210.0,0.0
Virginia,2021-12-15,1003110,14992,0.0,0.0,10759694.0,0.0
Washington,2021-12-15,794878,9608,0.0,0.0,9958651.0,0.0
West Virginia,2021-12-15,308985,5114,0.0,0.0,4742945.0,0.0
Wyoming,2021-12-15,113233,1502,0.0,0.0,1171651.0,0.0
Puerto Rico,2021-12-15,190135,3276,0.0,0.0,3176679.0,0.0
Missouri,2021-12-15,949201,15722,0.0,0.0,8092170.0,0.0
Oregon,2021-12-15,402436,5469,0.0,0.0,8320361.0,0.0
Minnesota,2021-12-15,969450,10088,0.0,0.0,13375810.0,0.0
Mississippi,2021-12-15,520259,10340,0.0,0.0,2725553.0,0.0
American Samoa,2021-12-15,10,0,0.0,0.0,2140.0,0.0
Arizona,2021-12-15,1320748,23243,0.0,0.0,15055255.0,0.0
Arkansas,2021-12-15,539483,8880,0.0,0.0,4307535.0,0.0
California,2021-12-15,5179531,75428,0.0,0.0,115283141.0,0.0
Colorado,2021-12-15,860004,9740,0.0,0.0,13554347.0,0.0
Connecticut,2021-12-15,450315,9000,0.0,0.0,11330031.0,0.0
Delaware,2021-12-15,161650,2225,0.0,0.0,2530567.0,0.0
District of Columbia,2021-12-15,69540,1203,0.0,0.0,2473461.0,0.0
Florida,2021-12-15,3754042,62073,0.0,0.0,44736850.0,0.0
Georgia,2021-12-15,1683676,30882,0.0,0.0,13402922.0,0.0
Guam,2021-12-15,19340,269,0.0,0.0,268111.0,0.0
Alaska,2021-12-15,153835,887,0.0,0.0,3606719.0,0.0
Idaho,2021-12-15,312591,4049,0.0,0.0,1068323.0,0.0
Hawaii,2021-12-15,89593,1058,0.0,0.0,2849378.0,0.0
Massachusetts,2021-12-15,985946,19725,0.0,0.0,34717336.0,0.0
Maryland,2021-12-15,605862,11255,0.0,0.0,15198334.0,0.0
Maine,2021-12-15,131380,1376,0.0,0.0,3263877.0,0.0
Louisiana,2021-12-15,777106,14884,0.0,0.0,10490624.0,0.0
Michigan,2021-12-15,1585297,27080,0.0,0.0,19398259.0,0.0
Kansas,2021-12-15,490151,6879,0.0,0.0,1957330.0,0.0
Iowa,2021-12-15,549642,7550,0.0,0.0,1796176.0,0.0
Indiana,2021-12-15,1166283,18176,0.0,0.0,15972736.0,0.0
Illinois,2021-12-15,1911649,29367,0.0,0.0,41304940.0,0.0
Kentucky,2021-12-15,817818,11676,0.0,0.0,7976080.0,0.0
Massachusetts,2021-12-16,991709,19753,0.0,0.0,34780586.0,0.0
Idaho,2021-12-16,313041,4057,0.0,0.0,1069588.0,0.0
Maryland,2021-12-16,607998,11255,0.0,0.0,15198334.0,0.0
Maine,2021-12-16,132884,1378,0.0,0.0,3264264.0,0.0
Louisiana,2021-12-16,778542,14912,0.0,0.0,10490624.0,0.0
Kentucky,2021-12-16,820715,11693,0.0,0.0,7988296.0,0.0
Kansas,2021-12-16,494223,6899,0.0,0.0,1957330.0,0.0
Iowa,2021-12-16,552898,7680,0.0,0.0,1804739.0,0.0
Indiana,2021-12-16,1170950,18272,0.0,0.0,16008198.0,0.0
Illinois,2021-12-16,1921433,29446,0.0,0.0,41489148.0,0.0
Hawaii,2021-12-16,89875,1063,0.0,0.0,2854144.0,0.0
Connecticut,2021-12-16,452038,9002,0.0,0.0,11330031.0,0.0
Georgia,2021-12-16,1686332,30901,0.0,0.0,13427323.0,0.0
Florida,2021-12-16,3754042,62074,0.0,0.0,44820743.0,0.0
District of Columbia,2021-12-16,69867,1203,0.0,0.0,2491450.0,0.0
Delaware,2021-12-16,162331,2230,0.0,0.0,2531783.0,0.0
Colorado,2021-12-16,861940,9780,0.0,0.0,13575468.0,0.0
California,2021-12-16,5185615,75517,0.0,0.0,115566892.0,0.0
Arkansas,2021-12-16,540510,8901,0.0,0.0,4313100.0,0.0
Arizona,2021-12-16,1323997,23324,0.0,0.0,15077386.0,0.0
American Samoa,2021-12-16,10,0,0.0,0.0,2140.0,0.0
Alaska,2021-12-16,154232,889,0.0,0.0,3606719.0,0.0
Alabama,2021-12-16,854876,16304,0.0,0.0,6390383.0,0.0
Guam,2021-12-16,19348,269,0.0,0.0,269848.0,0.0
Minnesota,2021-12-16,971667,10142,0.0,0.0,13455636.0,0.0
Michigan,2021-12-16,1599679,27459,0.0,0.0,19398259.0,0.0
Missouri,2021-12-16,954483,15832,0.0,0.0,8106993.0,0.0
Wyoming,2021-12-16,113359,1502,0.0,0.0,1172832.0,0.0
Wisconsin,2021-12-16,1043693,10544,0.0,0.0,12777944.0,0.0
Washington,2021-12-16,796369,9635,0.0,0.0,9958651.0,0.0
Virginia,2021-12-16,1006245,15025,0.0,0.0,10775815.0,0.0
Vermont,2021-12-16,56661,440,0.0,0.0,2702890.0,0.0
Utah,2021-12-16,615576,3688,0.0,0.0,4904018.0,0.0
Texas,2021-12-16,4433142,74796,0.0,0.0,37790412.0,0.0
Tennessee,2021-12-16,1343894,17890,0.0,0.0,10919766.0,0.0
South Dakota,2021-12-16,172744,2419,0.0,0.0,1098187.0,0.0
South Carolina,2021-12-16,933754,14431,0.0,0.0,10334731.0,0.0
Rhode Island,2021-12-16,206357,2980,0.0,0.0,6234464.0,0.0
Puerto Rico,2021-12-16,190269,3277,0.0,0.0,3187154.0,0.0
Pennsylvania,2021-12-16,1857879,34990,0.0,0.0,20593055.0,0.0
Oregon,2021-12-16,403329,5508,0.0,0.0,8339906.0,0.0
Oklahoma,2021-12-16,684579,12157,0.0,0.0,4754354.0,0.0
Ohio,2021-12-16,1807539,29634,0.0,0.0,18633942.0,0.0
North Dakota,2021-12-16,168253,2011,0.0,0.0,1996114.0,0.0
North Carolina,2021-12-16,1580909,19070,0.0,0.0,18241121.0,0.0
New York,2021-12-16,2881565,58368,0.0,0.0,83652449.0,0.0
New Mexico,2021-12-16,334324,5516,0.0,0.0,5491450.0,0.0
New Jersey,2021-12-16,1316108,28643,0.0,0.0,16451649.0,0.0
New Hampshire,2021-12-16,180238,1817,0.0,0.0,2994356.0,0.0
Nevada,2021-12-16,467205,8243,0.0,0.0,4928922.0,0.0
Nebraska,2021-12-16,324720,3276,0.0,0.0,4316349.0,0.0
Montana,2021-12-16,194397,2869,0.0,0.0,2257965.0,0.0
Mississippi,2021-12-16,520834,10347,0.0,0.0,2725782.0,0.0
West Virginia,2021-12-16,310245,5142,0.0,0.0,4750139.0,0.0
Wyoming,2021-12-17,113478,1502,0.0,0.0,1175713.0,0.0
West Virginia,2021-12-17,311524,5142,0.0,0.0,4765213.0,0.0
Massachusetts,2021-12-17,998400,19783,0.0,0.0,34885252.0,0.0
Maryland,2021-12-17,611069,11255,0.0,0.0,15198334.0,0.0
Maine,2021-12-17,134170,1405,0.0,0.0,3264628.0,0.0
Louisiana,2021-12-17,779567,14918,0.0,0.0,10532885.0,0.0
Kentucky,2021-12-17,823213,11719,0.0,0.0,8006167.0,0.0
Kansas,2021-12-17,494380,6899,0.0,0.0,1966021.0,0.0
Iowa,2021-12-17,553407,7680,0.0,0.0,1804739.0,0.0
Indiana,2021-12-17,1176411,18332,0.0,0.0,16054997.0,0.0
Illinois,2021-12-17,1933291,29498,0.0,0.0,41632021.0,0.0
Idaho,2021-12-17,313423,4060,0.0,0.0,1070860.0,0.0
Michigan,2021-12-17,1599679,27459,0.0,0.0,19485461.0,0.0
Hawaii,2021-12-17,90270,1065,0.0,0.0,2860276.0,0.0
Georgia,2021-12-17,1688806,30911,0.0,0.0,13475641.0,0.0
Florida,2021-12-17,3754042,62191,0.0,0.0,44820743.0,0.0
District of Columbia,2021-12-17,70375,1204,0.0,0.0,2497728.0,0.0
Delaware,2021-12-17,163021,2231,0.0,0.0,2533216.0,0.0
Connecticut,2021-12-17,454123,9002,0.0,0.0,11330031.0,0.0
Colorado,2021-12-17,864039,9841,0.0,0.0,13598767.0,0.0
California,2021-12-17,5193732,75603,0.0,0.0,115740483.0,0.0
Arkansas,2021-12-17,541315,8913,0.0,0.0,4319696.0,0.0
Arizona,2021-12-17,1326908,23344,0.0,0.0,15109080.0,0.0
American Samoa,2021-12-17,10,0,0.0,0.0,2140.0,0.0
Guam,2021-12-17,19357,270,0.0,0.0,270317.0,0.0
Minnesota,2021-12-17,975447,10181,0.0,0.0,13479753.0,0.0
Mississippi,2021-12-17,521544,10351,0.0,0.0,2726163.0,0.0
Missouri,2021-12-17,958606,15842,0.0,0.0,8125260.0,0.0
Washington,2021-12-17,798239,9653,0.0,0.0,9958651.0,0.0
Virginia,2021-12-17,1009933,15055,0.0,0.0,10796084.0,0.0
Vermont,2021-12-17,57333,448,0.0,0.0,2711652.0,0.0
Utah,2021-12-17,616680,3697,0.0,0.0,4914112.0,0.0
Texas,2021-12-17,4438877,74897,0.0,0.0,37838328.0,0.0
Tennessee,2021-12-17,1346150,17929,0.0,0.0,10936409.0,0.0
South Dakota,2021-12-17,173257,2430,0.0,0.0,1098187.0,0.0
South Carolina,2021-12-17,934880,14445,0.0,0.0,10347410.0,0.0
Rhode Island,2021-12-17,207556,2985,0.0,0.0,6234464.0,0.0
Puerto Rico,2021-12-17,190740,3278,0.0,0.0,3194338.0,0.0
Pennsylvania,2021-12-17,1865568,35095,0.0,0.0,20637208.0,0.0
Oregon,2021-12-17,404229,5527,0.0,0.0,8360232.0,0.0
Oklahoma,2021-12-17,684579,12155,0.0,0.0,4754354.0,0.0
Ohio,2021-12-17,1819342,29755,0.0,0.0,18661142.0,0.0
North Dakota,2021-12-17,168668,2016,0.0,0.0,1999937.0,0.0
North Carolina,2021-12-17,1585074,19099,0.0,0.0,18272079.0,0.0
New York,2021-12-17,2899469,58412,0.0,0.0,83884958.0,0.0
New Mexico,2021-12-17,334324,5516,0.0,0.0,5512502.0,0.0
New Jersey,2021-12-17,1323331,28659,0.0,0.0,16461799.0,0.0
New Hampshire,2021-12-17,181660,1828,0.0,0.0,3002738.0,0.0
Nevada,2021-12-17,468023,8262,0.0,0.0,4935824.0,0.0
Nebraska,2021-12-17,325655,3282,0.0,0.0,4326939.0,0.0
Montana,2021-12-17,194562,2873,0.0,0.0,2262901.0,0.0
Wisconsin,2021-12-17,1049261,10610,0.0,0.0,12813229.0,0.0
Alaska,2021-12-17,154232,889,0.0,0.0,3619506.0,0.0
Alabama,2021-12-17,855692,16320,0.0,0.0,6390383.0,0.0
Missouri,2021-12-18,961779,15859,0.0,0.0,8153298.0,0.0
Nebraska,2021-12-18,326431,3293,0.0,0.0,4337652.0,0.0
Nevada,2021-12-18,468953,8277,0.0,0.0,4946572.0,0.0
New Hampshire,2021-12-18,183056,1836,0.0,0.0,3013640.0,0.0
New Jersey,2021-12-18,1330728,28675,0.0,0.0,16478202.0,0.0
New Mexico,2021-12-18,336790,5577,0.0,0.0,5512502.0,0.0
New York,2021-12-18,2920366,58492,0.0,0.0,84162914.0,0.0
North Carolina,2021-12-18,1589054,19121,0.0,0.0,18317017.0,0.0
North Dakota,2021-12-18,168996,2020,0.0,0.0,2004359.0,0.0
Ohio,2021-12-18,1829367,29873,0.0,0.0,18714639.0,0.0
Oklahoma,2021-12-18,685906,12222,0.0,0.0,4795336.0,0.0
Oregon,2021-12-18,405292,5531,0.0,0.0,8383470.0,0.0
Pennsylvania,2021-12-18,1874197,35183,0.0,0.0,20691917.0,0.0
Puerto Rico,2021-12-18,191799,3279,0.0,0.0,3201437.0,0.0
Rhode Island,2021-12-18,208753,2992,0.0,0.0,6234464.0,0.0
South Carolina,2021-12-18,936207,14461,0.0,0.0,10360101.0,0.0
South Dakota,2021-12-18,173655,2433,0.0,0.0,1104232.0,0.0
Tennessee,2021-12-18,1348635,17977,0.0,0.0,10954544.0,0.0
Texas,2021-12-18,4444868,74992,0.0,0.0,37896420.0,0.0
Utah,2021-12-18,617697,3704,0.0,0.0,4923411.0,0.0
Vermont,2021-12-18,57809,451,0.0,0.0,2730319.0,0.0
Virginia,2021-12-18,1013390,15083,0.0,0.0,10824528.0,0.0
Washington,2021-12-18,800329,9674,0.0,0.0,9958651.0,0.0
West Virginia,2021-12-18,312692,5164,0.0,0.0,4782569.0,0.0
Montana,2021-12-18,194764,2877,0.0,0.0,2267342.0,0.0
Wyoming,2021-12-18,113584,1502,0.0,0.0,1178005.0,0.0
Mississippi,2021-12-18,522455,10354,0.0,0.0,2726479.0,0.0
Michigan,2021-12-18,1614141,27739,0.0,0.0,19485461.0,0.0
Alabama,2021-12-18,856600,16343,0.0,0.0,6401778.0,0.0
Alaska,2021-12-18,154639,946,0.0,0.0,3619506.0,0.0
American Samoa,2021-12-18,10,0,0.0,0.0,2140.0,0.0
Arizona,2021-12-18,1330594,23487,0.0,0.0,15145192.0,0.0
Arkansas,2021-12-18,542426,8930,0.0,0.0,4325580.0,0.0
California,2021-12-18,5198705,75679,0.0,0.0,115932687.0,0.0
Colorado,2021-12-18,866477,9862,0.0,0.0,13639822.0,0.0
Connecticut,2021-12-18,455566,9002,0.0,0.0,11330031.0,0.0
Delaware,2021-12-18,164092,2234,0.0,0.0,2535981.0,0.0
District of Columbia,2021-12-18,71219,1206,0.0,0.0,2505807.0,0.0
