,Province_State,Date,Deaths,Confirmed,Recovered,Active,People_Tested,People_Hospitalized
6628,Pennsylvania,1/22/2022,876,17557658,0,0,0,0
6629,Pennsylvania,1/29/2022,1061,18261591,0,0,0,0
6630,Pennsylvania,2/5/2022,976,18727472,0,0,0,0
6631,Pennsylvania,2/12/2022,679,18973963,0,0,0,0
6632,Pennsylvania,2/19/2022,483,19129530,0,0,0,0
6633,Pennsylvania,2/26/2022,517,19245522,0,0,0,0
6634,Pennsylvania,3/5/2022,322,19318184,0,0,0,0
6635,Pennsylvania,3/12/2022,309,19365641,0,0,0,0
6636,Pennsylvania,3/19/2022,177,19404086,0,0,0,0
6637,Pennsylvania,3/26/2022,197,19435920,0,0,0,0
6638,Pennsylvania,4/2/2022,105,19465133,0,0,0,0
6639,Pennsylvania,4/9/2022,104,19499290,0,0,0,0
6640,Pennsylvania,4/16/2022,71,19548671,0,0,0,0
6641,Pennsylvania,4/23/2022,114,19613514,0,0,0,0
6642,Pennsylvania,4/30/2022,75,19694652,0,0,0,0
6643,Pennsylvania,5/7/2022,56,19784642,0,0,0,0
6644,Pennsylvania,5/14/2022,81,19889473,0,0,0,0
6645,Pennsylvania,5/21/2022,84,20065095,0,0,0,0
6646,Pennsylvania,5/28/2022,249,20267006,0,0,0,0
6647,Pennsylvania,6/4/2022,107,20450716,0,0,0,0
6648,Pennsylvania,6/11/2022,159,20620202,0,0,0,0
6649,Pennsylvania,6/18/2022,167,20748926,0,0,0,0
6650,Pennsylvania,6/25/2022,77,20874521,0,0,0,0
6651,Pennsylvania,7/2/2022,109,20972402,0,0,0,0
6652,Pennsylvania,7/9/2022,55,21092546,0,0,0,0
6653,Pennsylvania,7/16/2022,128,21208918,0,0,0,0
6654,Pennsylvania,7/23/2022,98,21347492,0,0,0,0
6655,Pennsylvania,7/30/2022,117,21498969,0,0,0,0
6656,Pennsylvania,8/6/2022,97,21671973,0,0,0,0
6657,Pennsylvania,8/13/2022,113,21822987,0,0,0,0
6658,Pennsylvania,8/20/2022,140,21978563,0,0,0,0
6659,Pennsylvania,8/27/2022,82,22123878,0,0,0,0
6660,Pennsylvania,9/3/2022,120,22246522,0,0,0,0
6661,Pennsylvania,9/10/2022,115,22370792,0,0,0,0
6662,Pennsylvania,9/17/2022,139,22493763,0,0,0,0
6663,Pennsylvania,9/24/2022,128,22623752,0,0,0,0
6664,Pennsylvania,10/1/2022,115,22737896,0,0,0,0
6665,Pennsylvania,10/8/2022,110,22831875,0,0,0,0
6666,Pennsylvania,10/15/2022,119,22922832,0,0,0,0
6667,Pennsylvania,10/22/2022,140,23008038,0,0,0,0
6668,Pennsylvania,10/29/2022,123,23096927,0,0,0,0
6669,Pennsylvania,11/5/2022,135,23187010,0,0,0,0
6670,Pennsylvania,11/12/2022,154,23275082,0,0,0,0
6671,Pennsylvania,11/19/2022,132,23351152,0,0,0,0
6672,Pennsylvania,11/26/2022,145,23421295,0,0,0,0
6673,Pennsylvania,12/3/2022,116,23494423,0,0,0,0
6674,Pennsylvania,12/10/2022,140,23583015,0,0,0,0
6675,Pennsylvania,12/17/2022,135,23680043,0,0,0,0
6676,Pennsylvania,12/24/2022,136,23780195,0,0,0,0
6677,Pennsylvania,12/31/2022,94,23875651,0,0,0,0
6678,Pennsylvania,1/7/2023,142,23977282,0,0,0,0
6679,Pennsylvania,1/14/2023,229,24086781,0,0,0,0
6680,Pennsylvania,1/21/2023,134,24175325,0,0,0,0
6681,Pennsylvania,1/28/2023,236,24252562,0,0,0,0
6682,Pennsylvania,2/4/2023,158,24326260,0,0,0,0
6683,Pennsylvania,2/11/2023,130,24400031,0,0,0,0
6684,Pennsylvania,2/18/2023,134,24479785,0,0,0,0
6685,Pennsylvania,2/25/2023,113,24554504,0,0,0,0
6686,Pennsylvania,3/4/2023,113,24620479,0,0,0,0
6687,Pennsylvania,3/11/2023,117,17618477,0,0,0,0
6688,Puerto Rico,4/18/2020,16,6926,0,0,93154,0
6689,Puerto Rico,4/25/2020,23,9014,0,0,137082,0
6690,Puerto Rico,5/2/2020,12,10464,0,4590,196584,0
6691,Puerto Rico,5/9/2020,13,13903,0,3457,300048,0
6692,Puerto Rico,5/16/2020,14,16640,0,0,463612,0
6693,Puerto Rico,5/23/2020,5,20070,0,0,634115,0
6694,Puerto Rico,5/30/2020,6,24021,0,0,796833,0
6695,Puerto Rico,6/6/2020,9,29650,0,0,997550,0
6696,Puerto Rico,6/13/2020,4,37123,0,0,1223597,0
6697,Puerto Rico,6/20/2020,1,42424,0,0,1432266,0
6698,Puerto Rico,6/27/2020,5,47459,0,0,1636322,0
6699,Puerto Rico,7/4/2020,3,52519,0,0,1836760,0
6700,Puerto Rico,7/11/2020,12,61325,0,0,2082357,0
6701,Puerto Rico,7/18/2020,11,73313,0,0,2423939,0
6702,Puerto Rico,7/25/2020,23,92482,0,0,2726570,0
6703,Puerto Rico,8/1/2020,24,113700,0,0,2912475,0
6704,Puerto Rico,8/8/2020,49,138221,0,0,3078529,0
6705,Puerto Rico,8/15/2020,55,167688,0,0,3315675,0
6706,Puerto Rico,8/22/2020,52,194979,0,0,3546961,0
6707,Puerto Rico,8/29/2020,47,217899,0,0,3767235,0
6708,Puerto Rico,9/5/2020,36,236402,0,0,3976997,0
6709,Puerto Rico,9/12/2020,71,250871,0,0,4172337,0
6710,Puerto Rico,9/19/2020,70,271130,0,0,4419088,0
6711,Puerto Rico,9/26/2020,37,303730,0,0,4702668,0
6712,Puerto Rico,10/3/2020,39,340137,0,0,4964636,0
6713,Puerto Rico,10/10/2020,47,364035,92883,114567,5233585,0
6714,Puerto Rico,10/17/2020,33,387108,174375,207526,5533617,0
6715,Puerto Rico,10/24/2020,33,414017,183323,225249,5854584,0
6716,Puerto Rico,10/31/2020,28,449391,197394,246315,6204031,0
6717,Puerto Rico,11/7/2020,40,484263,215158,263163,6545299,0
6718,Puerto Rico,11/14/2020,59,312066,239106,66672,966871,0
6719,Puerto Rico,11/21/2020,91,309190,257512,44894,0,0
6720,Puerto Rico,11/28/2020,71,344417,283529,53521,0,0
6721,Puerto Rico,12/5/2020,102,375509,314497,53033,0,0
6722,Puerto Rico,12/12/2020,81,413754,349647,55534,0,0
6723,Puerto Rico,12/19/2020,76,450615,382199,59258,0,0
6724,Puerto Rico,12/26/2020,90,492357,412051,70470,0,0
6725,Puerto Rico,1/2/2021,94,529840,457408,62037,0,0
6726,Puerto Rico,1/9/2021,90,560500,494976,54496,0,0
6727,Puerto Rico,1/16/2021,87,592946,516320,64976,0,0
6728,Puerto Rico,1/23/2021,68,620289,516320,91879,0,0
6729,Puerto Rico,1/30/2021,52,645852,546638,86650,0,0
6730,Puerto Rico,2/6/2021,49,662453,568119,81370,0,0
6731,Puerto Rico,2/13/2021,43,675769,601888,60596,0,0
6732,Puerto Rico,2/20/2021,42,688156,619525,55094,0,0
6733,Puerto Rico,2/27/2021,75,696859,629913,52920,0,0
6734,Puerto Rico,3/6/2021,27,705641,639455,51857,0,0
6735,Puerto Rico,3/13/2021,18,714418,0,0,0,0
6736,Puerto Rico,3/20/2021,19,724626,0,0,0,0
6737,Puerto Rico,3/27/2021,16,735857,0,0,0,0
6738,Puerto Rico,4/3/2021,14,754157,0,0,0,0
6739,Puerto Rico,4/10/2021,28,779924,0,0,0,0
6740,Puerto Rico,4/17/2021,46,828087,0,0,0,0
6741,Puerto Rico,4/24/2021,64,879389,0,0,0,0
6742,Puerto Rico,5/1/2021,49,916243,0,0,0,0
6743,Puerto Rico,5/8/2021,59,938632,0,0,0,0
6744,Puerto Rico,5/15/2021,63,952146,0,0,0,0
6745,Puerto Rico,5/22/2021,37,960971,0,0,0,0
6746,Puerto Rico,5/29/2021,29,967813,0,0,0,0
6747,Puerto Rico,6/5/2021,17,971732,0,0,0,0
6748,Puerto Rico,6/12/2021,12,974361,0,0,0,0
6749,Puerto Rico,6/19/2021,10,976790,0,0,0,0
6750,Puerto Rico,6/26/2021,6,978855,0,0,0,0
6751,Puerto Rico,7/3/2021,6,980626,0,0,0,0
6752,Puerto Rico,7/10/2021,2,983289,0,0,0,0
6753,Puerto Rico,7/17/2021,7,988300,0,0,0,0
6754,Puerto Rico,7/24/2021,7,999073,0,0,0,0
6755,Puerto Rico,7/31/2021,12,1015365,0,0,0,0
6756,Puerto Rico,8/7/2021,29,1044022,0,0,0,0
6757,Puerto Rico,8/14/2021,53,1082724,0,0,0,0
6758,Puerto Rico,8/21/2021,76,1123860,0,0,0,0
6759,Puerto Rico,8/28/2021,88,1168101,0,0,0,0
6760,Puerto Rico,9/4/2021,81,1201369,0,0,0,0
6761,Puerto Rico,9/11/2021,88,1227236,0,0,0,0
6762,Puerto Rico,9/18/2021,77,1245228,0,0,0,0
6763,Puerto Rico,9/25/2021,55,1258409,0,0,0,0
6764,Puerto Rico,10/2/2021,36,1267661,0,0,0,0
6765,Puerto Rico,10/9/2021,26,1276106,0,0,0,0
6766,Puerto Rico,10/16/2021,18,1283868,0,0,0,0
6767,Puerto Rico,10/23/2021,13,1289164,0,0,0,0
6768,Puerto Rico,10/30/2021,12,1294136,0,0,0,0
6769,Puerto Rico,11/6/2021,12,1299081,0,0,0,0
6770,Puerto Rico,11/13/2021,13,1305178,0,0,0,0
6771,Puerto Rico,11/20/2021,4,1310903,0,0,0,0
6772,Puerto Rico,11/27/2021,7,1316448,0,0,0,0
6773,Puerto Rico,12/4/2021,4,1320703,0,0,0,0
6774,Puerto Rico,12/11/2021,2,1326707,0,0,0,0
6775,Puerto Rico,12/18/2021,10,1336401,0,0,0,0
6776,Puerto Rico,12/25/2021,7,1440010,0,0,0,0
6777,Puerto Rico,1/1/2022,17,1748461,0,0,0,0
6778,Puerto Rico,1/8/2022,53,2230237,0,0,0,0
6779,Puerto Rico,1/15/2022,132,2648766,0,0,0,0
6780,Puerto Rico,1/22/2022,180,2974611,0,0,0,0
6781,Puerto Rico,1/29/2022,164,3141513,0,0,0,0
6782,Puerto Rico,2/5/2022,102,3220848,0,0,0,0
6783,Puerto Rico,2/12/2022,86,3267142,0,0,0,0
6784,Puerto Rico,2/19/2022,53,3291814,0,0,0,0
6785,Puerto Rico,2/26/2022,26,3309030,0,0,0,0
6786,Puerto Rico,3/5/2022,29,3319959,0,0,0,0
6787,Puerto Rico,3/12/2022,17,3329484,0,0,0,0
6788,Puerto Rico,3/19/2022,4,3339132,0,0,0,0
6789,Puerto Rico,3/26/2022,5,3350333,0,0,0,0
6790,Puerto Rico,4/2/2022,11,3365264,0,0,0,0
6791,Puerto Rico,4/9/2022,6,3388776,0,0,0,0
6792,Puerto Rico,4/16/2022,8,3427934,0,0,0,0
6793,Puerto Rico,4/23/2022,6,3516416,0,0,0,0
6794,Puerto Rico,4/30/2022,17,3676702,0,0,0,0
6795,Puerto Rico,5/7/2022,24,3873109,0,0,0,0
6796,Puerto Rico,5/14/2022,22,4085500,0,0,0,0
6797,Puerto Rico,5/21/2022,50,4320206,0,0,0,0
6798,Puerto Rico,5/28/2022,52,4537971,0,0,0,0
6799,Puerto Rico,6/4/2022,43,4728249,0,0,0,0
6800,Puerto Rico,6/11/2022,37,4912481,0,0,0,0
6801,Puerto Rico,6/18/2022,44,5072160,0,0,0,0
6802,Puerto Rico,6/25/2022,48,5235909,0,0,0,0
6803,Puerto Rico,7/2/2022,61,5393205,0,0,0,0
6804,Puerto Rico,7/9/2022,41,5510041,0,0,0,0
6805,Puerto Rico,7/16/2022,49,5655733,0,0,0,0
6806,Puerto Rico,7/23/2022,45,5775778,0,0,0,0
6807,Puerto Rico,7/30/2022,44,5898084,0,0,0,0
6808,Puerto Rico,8/6/2022,36,6028556,0,0,0,0
6809,Puerto Rico,8/13/2022,47,6167312,0,0,0,0
6810,Puerto Rico,8/20/2022,56,6278989,0,0,0,0
6811,Puerto Rico,8/27/2022,44,6378411,0,0,0,0
6812,Puerto Rico,9/3/2022,45,6474679,0,0,0,0
6813,Puerto Rico,9/10/2022,38,6548266,0,0,0,0
6814,Puerto Rico,9/17/2022,38,6614257,0,0,0,0
6815,Puerto Rico,9/24/2022,41,6640164,0,0,0,0
6816,Puerto Rico,10/1/2022,42,6680474,0,0,0,0
6817,Puerto Rico,10/8/2022,27,6723514,0,0,0,0
6818,Puerto Rico,10/15/2022,30,6756341,0,0,0,0
6819,Puerto Rico,10/22/2022,21,6789460,0,0,0,0
6820,Puerto Rico,10/29/2022,25,6843261,0,0,0,0
6821,Puerto Rico,11/5/2022,19,6888547,0,0,0,0
6822,Puerto Rico,11/12/2022,20,6936438,0,0,0,0
6823,Puerto Rico,11/19/2022,24,6979285,0,0,0,0
6824,Puerto Rico,11/26/2022,31,7031574,0,0,0,0
6825,Puerto Rico,12/3/2022,40,7079710,0,0,0,0
6826,Puerto Rico,12/10/2022,51,7154087,0,0,0,0
6827,Puerto Rico,12/17/2022,31,7222424,0,0,0,0
6828,Puerto Rico,12/24/2022,33,7293228,0,0,0,0
6829,Puerto Rico,12/31/2022,35,7348847,0,0,0,0
6830,Puerto Rico,1/7/2023,34,7399719,0,0,0,0
6831,Puerto Rico,1/14/2023,36,7452031,0,0,0,0
6832,Puerto Rico,1/21/2023,31,7507068,0,0,0,0
6833,Puerto Rico,1/28/2023,40,7553067,0,0,0,0
6834,Puerto Rico,2/4/2023,30,7593789,0,0,0,0
6835,Puerto Rico,2/11/2023,28,7623344,0,0,0,0
6836,Puerto Rico,2/18/2023,31,7651251,0,0,0,0
6837,Puerto Rico,2/25/2023,20,7673522,0,0,0,0
6838,Puerto Rico,3/4/2023,19,7691802,0,0,0,0
6839,Puerto Rico,3/11/2023,13,5504045,0,0,0,0
6840,Recovered,4/18/2020,0,0,354417,0,0,0
6841,Recovered,4/25/2020,0,0,574890,0,0,0
6842,Recovered,5/2/2020,0,0,455068,0,0,0
6843,Rhode Island,4/18/2020,84,24029,1068,22063,181459,2187
6844,Rhode Island,4/25/2020,101,41221,2270,37338,295401,3542
6845,Rhode Island,5/2/2020,126,58193,3219,52578,427432,5701
6846,Rhode Island,5/9/2020,134,71565,4668,63542,557270,7847
6847,Rhode Island,5/16/2020,108,82842,6168,72484,692765,9292
6848,Rhode Island,5/23/2020,105,93035,7274,80837,846346,10406
6849,Rhode Island,5/30/2020,75,100641,8188,86919,976185,11378
6850,Rhode Island,6/6/2020,58,106457,9144,91336,1140829,12236
6851,Rhode Island,6/13/2020,24,110286,9819,94195,1285256,12773
6852,Rhode Island,6/20/2020,36,113360,10409,96463,1442822,13277
6853,Rhode Island,6/27/2020,23,115897,10992,98220,1569569,13746
6854,Rhode Island,7/4/2020,21,118014,11454,99711,1705701,14036
6855,Rhode Island,7/11/2020,14,120207,11728,101520,1424315,14262
6856,Rhode Island,7/18/2020,12,123324,11920,104361,1226221,14522
6857,Rhode Island,7/25/2020,9,126341,12242,106977,1304041,14870
6858,Rhode Island,8/1/2020,6,131258,12633,111454,1406622,15321
6859,Rhode Island,8/8/2020,10,136226,12982,116012,1493239,15748
6860,Rhode Island,8/15/2020,8,140764,13465,120009,1578827,16281
6861,Rhode Island,8/22/2020,20,145309,14035,123859,2891716,16861
6862,Rhode Island,8/29/2020,10,150105,14452,128164,3398439,12335
6863,Rhode Island,9/5/2020,12,154341,14866,131900,3758582,0
6864,Rhode Island,9/12/2020,9,158346,15257,135447,4134245,0
6865,Rhode Island,9/19/2020,15,163371,15611,140038,4564213,0
6866,Rhode Island,9/26/2020,10,168446,15893,144725,4940760,0
6867,Rhode Island,10/3/2020,10,172975,16228,148867,5390903,0
6868,Rhode Island,10/10/2020,17,180500,16774,155743,5872520,0
6869,Rhode Island,10/17/2020,26,189532,17283,164086,6345614,0
6870,Rhode Island,10/24/2020,17,203640,17984,177370,6982278,0
6871,Rhode Island,10/31/2020,25,222591,18928,195232,7626368,0
6872,Rhode Island,11/7/2020,25,245169,19918,216631,8273695,0
6873,Rhode Island,11/14/2020,42,276785,21082,246855,1217916,0
6874,Rhode Island,11/21/2020,48,318844,22591,287088,0,0
6875,Rhode Island,11/28/2020,68,362540,24477,328444,0,0
6876,Rhode Island,12/5/2020,83,412584,26742,375747,0,0
6877,Rhode Island,12/12/2020,140,474204,29301,433978,0,0
6878,Rhode Island,12/19/2020,132,529249,32273,485065,0,0
6879,Rhode Island,12/26/2020,102,567494,34832,519986,0,0
6880,Rhode Island,1/2/2021,101,606253,37206,555653,0,0
6881,Rhode Island,1/9/2021,105,661791,39956,607695,0,0
6882,Rhode Island,1/16/2021,99,714371,42636,656900,0,0
6883,Rhode Island,1/23/2021,95,752084,45203,691367,0,0
6884,Rhode Island,1/30/2021,77,789524,47860,725534,0,0
6885,Rhode Island,2/6/2021,67,816362,49875,749868,0,0
6886,Rhode Island,2/13/2021,59,838345,51833,769458,0,0
6887,Rhode Island,2/20/2021,26,856269,53416,785536,0,0
6888,Rhode Island,2/27/2021,17,872534,15353,226794,0,0
6889,Rhode Island,3/6/2021,39,890313,0,0,0,0
6890,Rhode Island,3/13/2021,26,907098,0,0,0,0
6891,Rhode Island,3/20/2021,28,924617,0,0,0,0
6892,Rhode Island,3/27/2021,13,943061,0,0,0,0
6893,Rhode Island,4/3/2021,22,960646,0,0,0,0
6894,Rhode Island,4/10/2021,8,979730,0,0,0,0
6895,Rhode Island,4/17/2021,9,1000257,0,0,0,0
6896,Rhode Island,4/24/2021,13,1018796,0,0,0,0
6897,Rhode Island,5/1/2021,11,1032374,0,0,0,0
6898,Rhode Island,5/8/2021,16,1043519,0,0,0,0
6899,Rhode Island,5/15/2021,13,1050875,0,0,0,0
6900,Rhode Island,5/22/2021,4,1055971,0,0,0,0
6901,Rhode Island,5/29/2021,4,1060957,0,0,0,0
6902,Rhode Island,6/5/2021,9,1063145,0,0,0,0
6903,Rhode Island,6/12/2021,5,1064938,0,0,0,0
6904,Rhode Island,6/19/2021,2,1066250,0,0,0,0
6905,Rhode Island,6/26/2021,4,1067265,0,0,0,0
6906,Rhode Island,7/3/2021,2,1068187,0,0,0,0
6907,Rhode Island,7/10/2021,0,1068928,0,0,0,0
6908,Rhode Island,7/17/2021,6,1070132,0,0,0,0
6909,Rhode Island,7/24/2021,3,1072760,0,0,0,0
6910,Rhode Island,7/31/2021,1,1077731,0,0,0,0
6911,Rhode Island,8/7/2021,3,1086578,0,0,0,0
6912,Rhode Island,8/14/2021,1,1097379,0,0,0,0
6913,Rhode Island,8/21/2021,9,1112280,0,0,0,0
6914,Rhode Island,8/28/2021,11,1126257,0,0,0,0
6915,Rhode Island,9/4/2021,9,1140484,0,0,0,0
6916,Rhode Island,9/11/2021,20,1154009,0,0,0,0
6917,Rhode Island,9/18/2021,19,1172431,0,0,0,0
6918,Rhode Island,9/25/2021,11,1187604,0,0,0,0
6919,Rhode Island,10/2/2021,15,1203765,0,0,0,0
6920,Rhode Island,10/9/2021,16,1216927,0,0,0,0
6921,Rhode Island,10/16/2021,6,1229304,0,0,0,0
6922,Rhode Island,10/23/2021,12,1242045,0,0,0,0
6923,Rhode Island,10/30/2021,6,1251993,0,0,0,0
6924,Rhode Island,11/6/2021,3,1263010,0,0,0,0
6925,Rhode Island,11/13/2021,9,1276575,0,0,0,0
6926,Rhode Island,11/20/2021,16,1296081,0,0,0,0
6927,Rhode Island,11/27/2021,9,1316297,0,0,0,0
6928,Rhode Island,12/4/2021,26,1347470,0,0,0,0
6929,Rhode Island,12/11/2021,16,1391319,0,0,0,0
6930,Rhode Island,12/18/2021,35,1441356,0,0,0,0
6931,Rhode Island,12/25/2021,26,1502423,0,0,0,0
6932,Rhode Island,1/1/2022,48,1578907,0,0,0,0
6933,Rhode Island,1/8/2022,55,1754950,0,0,0,0
6934,Rhode Island,1/15/2022,54,2021960,0,0,0,0
6935,Rhode Island,1/22/2022,65,2232222,0,0,0,0
6936,Rhode Island,1/29/2022,62,2354695,0,0,0,0
6937,Rhode Island,2/5/2022,52,2418706,0,0,0,0
6938,Rhode Island,2/12/2022,22,2453217,0,0,0,0
6939,Rhode Island,2/19/2022,21,2472929,0,0,0,0
6940,Rhode Island,2/26/2022,9,2484805,0,0,0,0
6941,Rhode Island,3/5/2022,11,2494158,0,0,0,0
6942,Rhode Island,3/12/2022,4,2501876,0,0,0,0
6943,Rhode Island,3/19/2022,8,2510085,0,0,0,0
6944,Rhode Island,3/26/2022,9,2518327,0,0,0,0
6945,Rhode Island,4/2/2022,84,2526762,0,0,0,0
6946,Rhode Island,4/9/2022,3,2538187,0,0,0,0
6947,Rhode Island,4/16/2022,2,2554521,0,0,0,0
6948,Rhode Island,4/23/2022,5,2571522,0,0,0,0
6949,Rhode Island,4/30/2022,8,2591643,0,0,0,0
6950,Rhode Island,5/7/2022,4,2619026,0,0,0,0
6951,Rhode Island,5/14/2022,8,2654237,0,0,0,0
6952,Rhode Island,5/21/2022,10,2694182,0,0,0,0
6953,Rhode Island,5/28/2022,15,2728064,0,0,0,0
6954,Rhode Island,6/4/2022,6,2751789,0,0,0,0
6955,Rhode Island,6/11/2022,7,2773404,0,0,0,0
6956,Rhode Island,6/18/2022,6,2789354,0,0,0,0
6957,Rhode Island,6/25/2022,9,2802814,0,0,0,0
6958,Rhode Island,7/2/2022,6,2816064,0,0,0,0
6959,Rhode Island,7/9/2022,4,2827149,0,0,0,0
6960,Rhode Island,7/16/2022,6,2840428,0,0,0,0
6961,Rhode Island,7/23/2022,5,2854705,0,0,0,0
6962,Rhode Island,7/30/2022,4,2867750,0,0,0,0
6963,Rhode Island,8/6/2022,2,2881886,0,0,0,0
6964,Rhode Island,8/13/2022,0,2889685,0,0,0,0
6965,Rhode Island,8/20/2022,4,2897829,0,0,0,0
6966,Rhode Island,8/27/2022,7,2909638,0,0,0,0
6967,Rhode Island,9/3/2022,2,2922457,0,0,0,0
6968,Rhode Island,9/10/2022,7,2935065,0,0,0,0
6969,Rhode Island,9/17/2022,9,2945917,0,0,0,0
6970,Rhode Island,9/24/2022,6,2957645,0,0,0,0
6971,Rhode Island,10/1/2022,2,2970635,0,0,0,0
6972,Rhode Island,10/8/2022,5,2983570,0,0,0,0
6973,Rhode Island,10/15/2022,7,2995590,0,0,0,0
6974,Rhode Island,10/22/2022,5,3007404,0,0,0,0
6975,Rhode Island,10/29/2022,10,3018670,0,0,0,0
6976,Rhode Island,11/5/2022,9,3028212,0,0,0,0
6977,Rhode Island,11/12/2022,20,3037351,0,0,0,0
6978,Rhode Island,11/19/2022,6,3045946,0,0,0,0
6979,Rhode Island,11/26/2022,12,3054950,0,0,0,0
6980,Rhode Island,12/3/2022,3,3061532,0,0,0,0
6981,Rhode Island,12/10/2022,16,3071207,0,0,0,0
6982,Rhode Island,12/17/2022,15,3084168,0,0,0,0
6983,Rhode Island,12/24/2022,-7,3097703,0,0,0,0
6984,Rhode Island,12/31/2022,0,3105515,0,0,0,0
6985,Rhode Island,1/7/2023,19,3119198,0,0,0,0
6986,Rhode Island,1/14/2023,9,3144501,0,0,0,0
6987,Rhode Island,1/21/2023,14,3159907,0,0,0,0
6988,Rhode Island,1/28/2023,9,3172861,0,0,0,0
6989,Rhode Island,2/4/2023,12,3184367,0,0,0,0
6990,Rhode Island,2/11/2023,8,3194850,0,0,0,0
6991,Rhode Island,2/18/2023,8,3203416,0,0,0,0
6992,Rhode Island,2/25/2023,11,3210792,0,0,0,0
6993,Rhode Island,3/4/2023,5,3217159,0,0,0,0
6994,Rhode Island,3/11/2023,5,2300877,0,0,0,0
6995,South Carolina,4/18/2020,37,26198,2633,1496,241305,4468
6996,South Carolina,4/25/2020,47,33263,20795,11488,305821,5890
6997,South Carolina,5/2/2020,101,41570,23980,16049,385391,7052
6998,South Carolina,5/9/2020,63,49200,26434,20641,505516,8038
6999,South Carolina,5/16/2020,50,56659,36940,17194,676961,9360
7000,South Carolina,5/23/2020,45,64903,37991,24070,969187,10242
7001,South Carolina,5/30/2020,62,74626,43030,28369,1238409,11190
7002,South Carolina,6/6/2020,52,88160,48540,36045,1540055,12263
7003,South Carolina,6/13/2020,60,111639,55842,51771,1691056,13298
7004,South Carolina,6/20/2020,45,146616,68146,74140,1909398,14729
7005,South Carolina,6/27/2020,67,196092,85443,105883,2253199,16963
7006,South Carolina,7/4/2020,102,266901,107313,154257,2730677,19570
7007,South Carolina,7/11/2020,138,345297,133443,205692,3196887,21830
7008,South Carolina,7/18/2020,184,435205,161159,266821,3698405,26392
7009,South Carolina,7/25/2020,330,525031,185048,330974,4259891,31512
7010,South Carolina,8/1/2020,286,600758,223051,366400,4754129,35649
7011,South Carolina,8/8/2020,256,668877,239891,415764,5245192,40757
7012,South Carolina,8/15/2020,253,721330,283567,422794,5692266,45456
7013,South Carolina,8/22/2020,233,760526,322300,421613,6211870,50020
7014,South Carolina,8/29/2020,205,799918,349391,432429,6385150,37672
7015,South Carolina,9/5/2020,179,846975,360017,467448,6751191,0
7016,South Carolina,9/12/2020,163,888296,360017,507588,7174212,0
7017,South Carolina,9/19/2020,148,941140,360017,559229,7638251,0
7018,South Carolina,9/26/2020,135,990189,445663,521711,8316151,0
7019,South Carolina,10/3/2020,119,1036317,505686,506980,9130242,0
7020,South Carolina,10/10/2020,109,1077468,530241,522750,9934442,0
7021,South Carolina,10/17/2020,86,1120726,558706,536881,10718497,0
7022,South Carolina,10/24/2020,156,1165824,588381,551403,11460870,0
7023,South Carolina,10/31/2020,142,1215046,620786,567197,12302605,0
7024,South Carolina,11/7/2020,80,1267015,654828,584340,13105711,0
7025,South Carolina,11/14/2020,95,1325417,689901,607006,1959102,0
7026,South Carolina,11/21/2020,164,1398810,728257,641254,0,0
7027,South Carolina,11/28/2020,72,1472918,773113,669595,0,0
7028,South Carolina,12/5/2020,171,1551674,814095,706518,0,0
7029,South Carolina,12/12/2020,168,1678859,856946,789586,0,0
7030,South Carolina,12/19/2020,210,1824808,916371,874781,0,0
7031,South Carolina,12/26/2020,229,1968372,980536,952725,0,0
7032,South Carolina,1/2/2021,261,2126038,1045793,1043493,0,0
7033,South Carolina,1/9/2021,373,2340821,1113138,1188536,0,0
7034,South Carolina,1/16/2021,350,2566483,1178871,1346125,0,0
7035,South Carolina,1/23/2021,371,2801278,1257215,1499735,0,0
7036,South Carolina,1/30/2021,535,2997227,1333204,1616814,0,0
7037,South Carolina,2/6/2021,597,3164833,1405844,1707301,0,0
7038,South Carolina,2/13/2021,300,3317811,1483252,1780141,0,0
7039,South Carolina,2/20/2021,345,3453391,1562906,1833657,0,0
7040,South Carolina,2/27/2021,242,3565607,1614203,1892575,0,0
7041,South Carolina,3/6/2021,221,3642896,1615551,1966963,0,0
7042,South Carolina,3/13/2021,151,3701223,0,0,0,0
7043,South Carolina,3/20/2021,107,3755267,0,0,0,0
7044,South Carolina,3/27/2021,127,3810660,0,0,0,0
7045,South Carolina,4/3/2021,92,3863552,0,0,0,0
7046,South Carolina,4/10/2021,77,3910309,0,0,0,0
7047,South Carolina,4/17/2021,48,3956730,0,0,0,0
7048,South Carolina,4/24/2021,93,4000985,0,0,0,0
7049,South Carolina,5/1/2021,92,4038860,0,0,0,0
7050,South Carolina,5/8/2021,80,4073998,0,0,0,0
7051,South Carolina,5/15/2021,52,4100921,0,0,0,0
7052,South Carolina,5/22/2021,36,4126923,0,0,0,0
7053,South Carolina,5/29/2021,54,4143539,0,0,0,0
7054,South Carolina,6/5/2021,24,4154445,0,0,0,0
7055,South Carolina,6/12/2021,24,4161543,0,0,0,0
7056,South Carolina,6/19/2021,16,4166930,0,0,0,0
7057,South Carolina,6/26/2021,27,4171232,0,0,0,0
7058,South Carolina,7/3/2021,11,4177855,0,0,0,0
7059,South Carolina,7/10/2021,16,4187891,0,0,0,0
7060,South Carolina,7/17/2021,16,4204673,0,0,0,0
7061,South Carolina,7/24/2021,16,4233323,0,0,0,0
7062,South Carolina,7/31/2021,26,4291145,0,0,0,0
