Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,American Samoa,Northern Mariana Islands,Virgin Islands
2020-11-15,1979.0,664.0,2383.0,874.0,8742.0,4183.0,0.0,408.0,163.0,10105.0,2084.0,0.0,0.0,928.0,10631.0,6710.0,2759.0,41.0,1449.0,2532.0,153.0,1840.0,2133.0,0.0,7553.0,969.0,849.0,1272.0,1327.0,1177.0,340.0,5053.0,1030.0,4192.0,3117.0,924.0,7853.0,3923.0,862.0,4606.0,707.0,0.0,1493.0,1199.0,5817.0,7922.0,2667.0,46.0,1161.0,1578.0,867.0,6320.0,613.0,0.0,2.0,0.0
2020-11-16,1410.0,588.0,1476.0,1308.0,11912.0,4296.0,4639.0,397.0,87.0,4663.0,1247.0,0.0,94.0,1099.0,11632.0,5147.0,3283.0,7155.0,1511.0,544.0,173.0,1726.0,2164.0,13162.0,7437.0,589.0,4689.0,869.0,3440.0,1916.0,355.0,2932.0,1253.0,4210.0,1972.0,1089.0,7268.0,2729.0,766.0,6218.0,537.0,2394.0,1110.0,897.0,7951.0,8738.0,1971.0,119.0,2677.0,2592.0,801.0,4638.0,699.0,0.0,1.0,0.0
2020-11-17,1616.0,642.0,2984.0,1554.0,11407.0,4331.0,1702.0,352.0,245.0,7459.0,4335.0,0.0,52.0,1781.0,12601.0,5463.0,3601.0,585.0,2911.0,2628.0,246.0,2149.0,2525.0,7886.0,5931.0,905.0,5955.0,1371.0,2204.0,1696.0,266.0,4743.0,2105.0,4612.0,3288.0,1082.0,7079.0,1551.0,924.0,5758.0,569.0,605.0,1283.0,1006.0,1841.0,13379.0,3178.0,96.0,2125.0,1559.0,864.0,7593.0,1260.0,0.0,0.0,16.0
2020-11-18,2638.0,546.0,3206.0,1715.0,12109.0,4650.0,2042.0,203.0,156.0,7925.0,3161.0,0.0,69.0,1310.0,8922.0,6015.0,4320.0,5428.0,2745.0,2229.0,156.0,2018.0,2904.0,6218.0,5094.0,1593.0,4964.0,1184.0,2812.0,1664.0,426.0,4743.0,2892.0,4876.0,3367.0,1263.0,6385.0,3017.0,1099.0,6542.0,325.0,1383.0,1547.0,1387.0,4472.0,13822.0,3071.0,57.0,2071.0,2111.0,942.0,8510.0,822.0,0.0,0.0,13.0
2020-11-19,2424.0,498.0,4123.0,2238.0,13997.0,6107.0,2353.0,398.0,213.0,9085.0,3424.0,0.0,107.0,1543.0,14612.0,7281.0,4054.0,434.0,3637.0,2052.0,215.0,2910.0,2682.0,7983.0,7863.0,1395.0,4938.0,1236.0,2663.0,2417.0,516.0,4888.0,3665.0,5824.0,4296.0,1382.0,7787.0,2915.0,1204.0,6831.0,521.0,1040.0,1713.0,1071.0,2887.0,14292.0,3968.0,149.0,1954.0,2174.0,1133.0,7448.0,894.0,0.0,0.0,6.0
2020-11-20,2463.0,461.0,4471.0,2061.0,13293.0,5765.0,2088.0,663.0,130.0,9085.0,3435.0,528.0,118.0,1786.0,13012.0,6808.0,4345.0,5731.0,3816.0,4743.0,224.0,2353.0,2399.0,10140.0,6794.0,1638.0,5051.0,1475.0,2381.0,1838.0,501.0,4232.0,2982.0,5733.0,3688.0,1404.0,8808.0,2921.0,1302.0,7046.0,904.0,1050.0,2001.0,1328.0,3444.0,14098.0,4588.0,149.0,2544.0,1876.0,1081.0,7077.0,960.0,0.0,0.0,13.0
2020-11-21,2335.0,681.0,3638.0,1905.0,13628.0,6113.0,0.0,505.0,153.0,8409.0,6213.0,0.0,162.0,1070.0,11891.0,6872.0,3286.0,173.0,3702.0,0.0,165.0,2885.0,3206.0,7840.0,6252.0,1972.0,5005.0,1249.0,1368.0,2019.0,478.0,5143.0,2342.0,6312.0,3415.0,1524.0,7863.0,3663.0,1493.0,5846.0,1099.0,0.0,1857.0,1144.0,4355.0,13266.0,3395.0,87.0,2348.0,2648.0,1118.0,7029.0,281.0,0.0,0.0,9.0
2020-11-22,1798.0,555.0,4331.0,1352.0,8865.0,3921.0,0.0,487.0,190.0,6587.0,2328.0,0.0,122.0,819.0,10012.0,6174.0,2461.0,19.0,2192.0,3483.0,236.0,2168.0,2695.0,0.0,7205.0,779.0,4335.0,1138.0,1032.0,2155.0,311.0,4430.0,2456.0,5680.0,4514.0,1143.0,8133.0,3406.0,1502.0,6533.0,1025.0,0.0,1277.0,851.0,4589.0,8957.0,3197.0,83.0,2117.0,3559.0,880.0,4019.0,759.0,0.0,1.0,13.0
2020-11-23,1574.0,499.0,2659.0,1017.0,17943.0,3689.0,5271.0,403.0,139.0,6331.0,1924.0,0.0,113.0,1437.0,8322.0,5556.0,3128.0,7677.0,2132.0,968.0,185.0,1658.0,1773.0,11943.0,6343.0,699.0,3997.0,701.0,1860.0,2339.0,456.0,4281.0,2252.0,6437.0,2419.0,714.0,11885.0,3544.0,1163.0,6440.0,741.0,2572.0,1257.0,783.0,4074.0,8529.0,2244.0,85.0,3242.0,3282.0,636.0,3455.0,1262.0,0.0,0.0,3.0
2020-11-24,2785.0,587.0,4544.0,2122.0,17388.0,4150.0,540.0,453.0,119.0,8555.0,3676.0,0.0,60.0,1640.0,9469.0,5625.0,2992.0,324.0,2606.0,3243.0,255.0,1667.0,2576.0,6782.0,6416.0,665.0,4412.0,1123.0,0.0,2871.0,422.0,4996.0,2099.0,4882.0,3100.0,1004.0,8536.0,2736.0,1000.0,6385.0,348.0,851.0,1678.0,1011.0,1366.0,20860.0,2701.0,48.0,2544.0,3020.0,969.0,6748.0,528.0,0.0,0.0,14.0
2020-11-25,2453.0,680.0,3982.0,1965.0,14479.0,4191.0,1872.0,331.0,107.0,8376.0,3177.0,253.0,108.0,1773.0,11378.0,5983.0,3502.0,5182.0,3301.0,1235.0,228.0,2697.0,3395.0,4687.0,6387.0,1092.0,4990.0,1061.0,1761.0,3142.0,393.0,4727.0,1855.0,6033.0,4212.0,1077.0,10903.0,3732.0,1170.0,7068.0,177.0,893.0,1675.0,1283.0,2056.0,17381.0,1781.0,65.0,2718.0,2873.0,967.0,5997.0,802.0,0.0,0.0,0.0
2020-11-26,2639.0,558.0,3474.0,2348.0,7817.0,6053.0,0.0,584.0,220.0,0.0,3608.0,0.0,117.0,0.0,12022.0,6373.0,2037.0,355.0,0.0,0.0,238.0,2319.0,0.0,0.0,0.0,1746.0,4485.0,1117.0,5270.0,2541.0,529.0,4887.0,1694.0,7312.0,0.0,964.0,0.0,0.0,0.0,7381.0,501.0,0.0,0.0,0.0,4404.0,7427.0,0.0,0.0,2600.0,2067.0,1130.0,5666.0,0.0,0.0,0.0,0.0
2020-11-27,917.0,675.0,4314.0,1052.0,16795.0,4270.0,3429.0,591.0,201.0,17344.0,3009.0,63.0,125.0,1997.0,7574.0,5643.0,1733.0,4814.0,5616.0,4964.0,0.0,2378.0,4658.0,17368.0,5698.0,1005.0,3439.0,114.0,1114.0,1536.0,404.0,4831.0,2056.0,8278.0,8008.0,790.0,17065.0,3225.0,2329.0,8341.0,1452.0,1637.0,2215.0,2138.0,4340.0,4873.0,6142.0,178.0,1544.0,2394.0,866.0,1422.0,1012.0,0.0,0.0,0.0
2020-11-28,2119.0,671.0,4136.0,1349.0,13854.0,4330.0,0.0,500.0,371.0,6277.0,3038.0,0.0,76.0,1160.0,7873.0,4471.0,2123.0,89.0,2427.0,0.0,23.0,1590.0,3217.0,8351.0,9022.0,1553.0,2664.0,1049.0,1257.0,2912.0,533.0,3739.0,2130.0,6861.0,3444.0,703.0,6895.0,6257.0,1674.0,6835.0,903.0,0.0,1791.0,819.0,6750.0,6016.0,2043.0,28.0,3173.0,2107.0,799.0,5473.0,155.0,0.0,0.0,17.0
2020-11-29,2236.0,620.0,3221.0,1221.0,13956.0,3489.0,0.0,581.0,140.0,7363.0,1952.0,0.0,56.0,824.0,7178.0,4304.0,1511.0,0.0,2743.0,1643.0,220.0,1999.0,2495.0,0.0,8946.0,1845.0,3383.0,956.0,1143.0,1298.0,494.0,5192.0,1435.0,5478.0,3820.0,723.0,7729.0,1721.0,1613.0,5093.0,121.0,0.0,1218.0,801.0,3052.0,14321.0,1722.0,67.0,2325.0,2269.0,1152.0,4055.0,561.0,0.0,1.0,6.0
2020-11-30,2295.0,511.0,822.0,1112.0,18733.0,4133.0,4714.0,403.0,104.0,6659.0,2047.0,84.0,85.0,1214.0,6190.0,5665.0,1941.0,4301.0,2116.0,169.0,249.0,1923.0,1168.0,10790.0,5794.0,1485.0,4391.0,397.0,1941.0,1644.0,397.0,4039.0,1678.0,7772.0,2734.0,594.0,6631.0,2200.0,1312.0,5642.0,843.0,2769.0,1358.0,564.0,7975.0,10121.0,1897.0,72.0,1893.0,2462.0,845.0,2676.0,816.0,0.0,1.0,0.0
2020-12-01,3376.0,541.0,10322.0,1950.0,17975.0,4405.0,1459.0,689.0,133.0,8847.0,4842.0,37.0,43.0,1607.0,12542.0,5396.0,2431.0,308.0,4123.0,5326.0,224.0,2765.0,3073.0,6511.0,3549.0,1141.0,3801.0,1007.0,1787.0,2671.0,692.0,5470.0,2324.0,7087.0,2883.0,403.0,9030.0,1737.0,1223.0,5815.0,775.0,1183.0,1425.0,448.0,5693.0,15277.0,2510.0,67.0,2228.0,3071.0,976.0,4635.0,500.0,0.0,0.0,6.0
2020-12-02,3928.0,689.0,3840.0,2212.0,19246.0,3862.0,2672.0,355.0,157.0,9994.0,5734.0,31.0,76.0,1429.0,9757.0,6597.0,3097.0,4583.0,3601.0,3595.0,227.0,2220.0,5027.0,7433.0,5165.0,2457.0,3508.0,1135.0,2336.0,2155.0,703.0,5068.0,1544.0,8135.0,4199.0,480.0,7835.0,2859.0,1506.0,8758.0,388.0,1099.0,1923.0,1291.0,4099.0,20528.0,4004.0,222.0,2417.0,2325.0,1087.0,4565.0,702.0,0.0,0.0,39.0
2020-12-03,3531.0,764.0,5442.0,2789.0,23438.0,6037.0,4751.0,758.0,322.0,10870.0,5839.0,22.0,142.0,1721.0,10959.0,8460.0,2565.0,290.0,3835.0,2743.0,346.0,2044.0,6675.0,7957.0,6149.0,2168.0,4957.0,782.0,2180.0,2535.0,1139.0,5569.0,1899.0,10148.0,5637.0,970.0,8921.0,1707.0,1133.0,11291.0,397.0,1717.0,2228.0,1145.0,3967.0,18953.0,3945.0,181.0,2023.0,2085.0,1120.0,5604.0,571.0,0.0,0.0,0.0
2020-12-04,3840.0,762.0,5680.0,2827.0,25072.0,5013.0,1538.0,942.0,316.0,10177.0,6376.0,17.0,121.0,1911.0,10526.0,7899.0,2807.0,6024.0,3592.0,3099.0,290.0,3792.0,5491.0,9425.0,5347.0,2480.0,4825.0,1314.0,1615.0,2902.0,877.0,6393.0,2073.0,11846.0,5303.0,844.0,10114.0,4827.0,2144.0,11946.0,492.0,1415.0,2950.0,1050.0,4356.0,14602.0,3005.0,121.0,2877.0,1886.0,1147.0,5673.0,659.0,0.0,0.0,24.0
2020-12-05,3390.0,942.0,6799.0,2245.0,25580.0,5125.0,0.0,698.0,392.0,10431.0,5017.0,0.0,133.0,1339.0,9887.0,7690.0,1854.0,211.0,3872.0,0.0,283.0,3193.0,5619.0,6308.0,6308.0,1942.0,5318.0,633.0,2243.0,3194.0,923.0,5933.0,1921.0,11054.0,6018.0,555.0,10469.0,4370.0,1806.0,11383.0,935.0,0.0,3222.0,906.0,4914.0,14071.0,3674.0,131.0,3793.0,1752.0,1400.0,5711.0,204.0,0.0,0.0,20.0
2020-12-06,2288.0,766.0,5376.0,1542.0,27293.0,3234.0,0.0,816.0,264.0,8436.0,2034.0,0.0,104.0,805.0,7598.0,6598.0,1306.0,1.0,2567.0,3946.0,221.0,2643.0,4827.0,0.0,5581.0,1473.0,3950.0,806.0,1266.0,2512.0,677.0,6609.0,1232.0,10151.0,6438.0,477.0,7592.0,3241.0,1253.0,7706.0,1139.0,0.0,2864.0,687.0,3072.0,12274.0,2563.0,121.0,3880.0,6071.0,1425.0,3149.0,376.0,0.0,3.0,0.0
2020-12-07,2352.0,500.0,1567.0,1118.0,28928.0,4037.0,8129.0,799.0,183.0,7711.0,5285.0,60.0,81.0,1383.0,8691.0,5661.0,1293.0,5483.0,1960.0,1013.0,427.0,2302.0,2481.0,9824.0,5290.0,1263.0,3435.0,716.0,1293.0,2447.0,715.0,4441.0,1859.0,8453.0,4372.0,361.0,9273.0,1903.0,1292.0,8658.0,951.0,3681.0,2553.0,509.0,8136.0,7493.0,2231.0,65.0,3817.0,3795.0,1131.0,2322.0,668.0,0.0,2.0,16.0
2020-12-08,4436.0,579.0,12314.0,2283.0,28053.0,3971.0,2414.0,753.0,270.0,7985.0,5577.0,0.0,53.0,2012.0,7910.0,5385.0,1970.0,429.0,3076.0,2426.0,274.0,2632.0,4122.0,6676.0,3051.0,1732.0,3961.0,755.0,1468.0,2697.0,807.0,6176.0,0.0,8435.0,4670.0,0.0,25721.0,2297.0,1294.0,10064.0,694.0,1249.0,2302.0,538.0,6019.0,19469.0,2333.0,100.0,3860.0,3085.0,932.0,4620.0,490.0,0.0,2.0,31.0
2020-12-09,3522.0,595.0,4444.0,2327.0,32909.0,3757.0,2290.0,929.0,265.0,9592.0,5512.0,20.0,80.0,2298.0,8256.0,5754.0,2326.0,5305.0,3468.0,4352.0,405.0,2692.0,5965.0,5342.0,4516.0,2746.0,3684.0,787.0,1329.0,3050.0,953.0,5116.0,3003.0,9258.0,6495.0,2807.0,10094.0,2307.0,1205.0,8722.0,646.0,1232.0,2490.0,985.0,8213.0,14531.0,2574.0,105.0,4398.0,2996.0,1402.0,4171.0,410.0,0.0,0.0,18.0
2020-12-10,4735.0,637.0,4928.0,2202.0,35611.0,4649.0,2431.0,643.0,244.0,11335.0,7623.0,13.0,123.0,1825.0,11101.0,6518.0,2273.0,258.0,4314.0,2415.0,407.0,3202.0,5369.0,6302.0,3499.0,2283.0,4977.0,759.0,1850.0,2193.0,719.0,5818.0,1781.0,11124.0,5556.0,558.0,11738.0,2460.0,1551.0,11943.0,496.0,948.0,2242.0,704.0,6011.0,16152.0,3401.0,128.0,3915.0,3149.0,1233.0,4709.0,338.0,0.0,0.0,35.0
2020-12-11,3853.0,627.0,6983.0,2770.0,37142.0,4678.0,3782.0,782.0,259.0,11699.0,6191.0,27.0,136.0,1582.0,9420.0,7200.0,1059.0,5497.0,3670.0,2862.0,345.0,2616.0,5655.0,5626.0,3750.0,2327.0,2459.0,978.0,1103.0,2783.0,1044.0,4298.0,1834.0,11124.0,7540.0,507.0,10359.0,3904.0,1582.0,13407.0,1544.0,1571.0,3540.0,945.0,7289.0,15883.0,2183.0,128.0,3395.0,4111.0,942.0,4478.0,562.0,0.0,0.0,58.0
2020-12-12,4066.0,522.0,8077.0,2628.0,29520.0,3961.0,0.0,1058.0,286.0,10577.0,6447.0,0.0,393.0,1022.0,8737.0,7401.0,1397.0,142.0,3540.0,0.0,414.0,3538.0,5289.0,4813.0,4430.0,2665.0,7800.0,774.0,811.0,2639.0,837.0,6794.0,1793.0,11000.0,6153.0,376.0,11252.0,3986.0,1419.0,9293.0,721.0,0.0,3572.0,735.0,6691.0,13585.0,3692.0,85.0,4177.0,2429.0,1514.0,4624.0,122.0,0.0,0.0,0.0
2020-12-13,2790.0,647.0,5853.0,1450.0,31609.0,2559.0,0.0,584.0,231.0,8958.0,4798.0,0.0,-32.0,547.0,7216.0,5898.0,1240.0,0.0,2444.0,4422.0,303.0,2638.0,4853.0,0.0,3425.0,1500.0,3187.0,659.0,1173.0,2884.0,586.0,4693.0,1442.0,10587.0,6819.0,281.0,9266.0,4339.0,1014.0,10037.0,708.0,0.0,3408.0,631.0,11352.0,8892.0,2083.0,127.0,3294.0,2092.0,1066.0,2965.0,453.0,0.0,0.0,0.0
2020-12-14,2264.0,430.0,11806.0,1355.0,25579.0,2911.0,7231.0,997.0,164.0,8452.0,3720.0,58.0,299.0,1038.0,7214.0,4967.0,1062.0,4518.0,1786.0,1030.0,426.0,2314.0,3653.0,7621.0,3018.0,1648.0,3650.0,0.0,483.0,2580.0,839.0,5536.0,1499.0,10138.0,4770.0,196.0,7875.0,2108.0,1157.0,9568.0,554.0,3253.0,2570.0,316.0,10319.0,10318.0,1968.0,104.0,3240.0,1775.0,1177.0,2329.0,415.0,0.0,0.0,16.0
2020-12-15,3638.0,292.0,4134.0,2141.0,43022.0,2278.0,1470.0,685.0,301.0,9411.0,7437.0,12.0,-79.0,1802.0,7359.0,4241.0,942.0,271.0,2928.0,2633.0,411.0,2401.0,3929.0,5391.0,2323.0,2205.0,3770.0,737.0,1517.0,2319.0,774.0,4614.0,1258.0,8964.0,5236.0,326.0,8755.0,2238.0,1082.0,9561.0,434.0,1166.0,2544.0,345.0,8251.0,21022.0,1915.0,66.0,3160.0,1681.0,1314.0,4055.0,289.0,0.0,0.0,21.0
2020-12-16,4107.0,607.0,4837.0,2306.0,62168.0,3334.0,2319.0,787.0,263.0,11541.0,6624.0,19.0,162.0,1433.0,7123.0,6208.0,2521.0,4412.0,2875.0,3269.0,551.0,2405.0,5952.0,4644.0,2248.0,2343.0,3878.0,604.0,1242.0,2366.0,796.0,6324.0,1800.0,9419.0,5273.0,293.0,5409.0,3244.0,1530.0,10135.0,267.0,972.0,2799.0,904.0,11410.0,21767.0,2928.0,86.0,3931.0,0.0,1141.0,2822.0,246.0,0.0,0.0,0.0
2020-12-17,4695.0,385.0,5817.0,3039.0,46762.0,3698.0,2321.0,839.0,228.0,13148.0,7777.0,15.0,173.0,1426.0,8828.0,6340.0,1436.0,267.0,3328.0,3776.0,590.0,2217.0,5135.0,4541.0,2759.0,2261.0,4418.0,839.0,1297.0,2281.0,774.0,4806.0,1688.0,11723.0,5786.0,377.0,11412.0,2983.0,1314.0,10183.0,1065.0,1081.0,2655.0,594.0,8945.0,17490.0,3203.0,140.0,3853.0,2940.0,1636.0,4281.0,283.0,0.0,2.0,50.0
2020-12-18,5348.0,494.0,7635.0,2878.0,48912.0,3693.0,2680.0,341.0,274.0,13000.0,8141.0,10.0,182.0,1340.0,7377.0,5949.0,2497.0,5665.0,3169.0,3113.0,436.0,2569.0,5679.0,4519.0,2718.0,2507.0,4464.0,509.0,1345.0,2878.0,824.0,4576.0,1455.0,12652.0,8444.0,491.0,9684.0,3566.0,1372.0,9031.0,1381.0,522.0,4302.0,575.0,10421.0,17143.0,2644.0,94.0,3295.0,3063.0,1266.0,3921.0,766.0,0.0,0.0,22.0
2020-12-19,4221.0,336.0,5560.0,2693.0,36110.0,2491.0,0.0,1027.0,238.0,11682.0,5763.0,0.0,152.0,851.0,7562.0,4732.0,2252.0,64.0,3374.0,0.0,401.0,2201.0,4344.0,4181.0,2746.0,1700.0,3345.0,627.0,670.0,2601.0,650.0,4764.0,1430.0,10067.0,6164.0,230.0,8567.0,4120.0,1506.0,8975.0,1079.0,0.0,3461.0,564.0,0.0,14259.0,2408.0,100.0,3584.0,2332.0,1464.0,4315.0,129.0,0.0,0.0,10.0
2020-12-20,2548.0,183.0,5366.0,1536.0,39525.0,2292.0,0.0,480.0,259.0,8401.0,5618.0,0.0,252.0,891.0,6003.0,6483.0,370.0,5.0,1757.0,3711.0,208.0,2054.0,4261.0,0.0,2684.0,2222.0,2669.0,551.0,967.0,2087.0,734.0,5692.0,1063.0,9305.0,6900.0,251.0,8377.0,4993.0,1116.0,6557.0,1222.0,0.0,2869.0,391.0,16036.0,9798.0,1994.0,100.0,3876.0,0.0,1127.0,2045.0,174.0,0.0,1.0,11.0
2020-12-21,2380.0,154.0,7748.0,1457.0,44941.0,2146.0,4595.0,440.0,139.0,11015.0,3520.0,18.0,64.0,917.0,4699.0,3865.0,1407.0,4112.0,1976.0,1116.0,339.0,2265.0,3843.0,5059.0,1992.0,1167.0,3862.0,154.0,721.0,1939.0,619.0,3885.0,815.0,9805.0,4479.0,81.0,6548.0,2612.0,825.0,9497.0,416.0,2419.0,2327.0,347.0,9891.0,13020.0,1819.0,91.0,4042.0,4035.0,995.0,1629.0,456.0,0.0,0.0,0.0
2020-12-22,4979.0,435.0,5870.0,1941.0,36297.0,2516.0,1583.0,567.0,160.0,10434.0,9079.0,27.0,-2.0,1717.0,6239.0,3657.0,1558.0,277.0,3047.0,3699.0,458.0,2324.0,3800.0,3514.0,1700.0,2191.0,3084.0,623.0,1221.0,1090.0,569.0,5253.0,1267.0,9393.0,5255.0,336.0,7678.0,2201.0,1318.0,7784.0,1063.0,956.0,2322.0,435.0,4441.0,21831.0,2302.0,74.0,3591.0,1252.0,1400.0,3027.0,261.0,0.0,0.0,13.0
2020-12-23,4758.0,367.0,6058.0,2893.0,44657.0,2948.0,1745.0,612.0,326.0,11384.0,7773.0,19.0,136.0,1391.0,6762.0,4662.0,1818.0,4793.0,2936.0,2974.0,748.0,2465.0,4814.0,3820.0,1508.0,2634.0,3809.0,575.0,1338.0,2988.0,588.0,5427.0,1167.0,10532.0,5609.0,270.0,7790.0,3670.0,897.0,9693.0,576.0,879.0,4175.0,531.0,7221.0,22672.0,2612.0,72.0,4652.0,2315.0,1199.0,3063.0,285.0,0.0,2.0,16.0
2020-12-24,4232.0,270.0,7046.0,3204.0,33167.0,3030.0,2038.0,780.0,210.0,13147.0,10286.0,9.0,158.0,1248.0,7037.0,6196.0,1549.0,137.0,0.0,2565.0,735.0,2866.0,5937.0,0.0,1884.0,2326.0,3614.0,407.0,695.0,2249.0,1143.0,5297.0,1924.0,13024.0,0.0,225.0,8828.0,3288.0,851.0,9285.0,320.0,0.0,2798.0,506.0,5257.0,9138.0,2892.0,101.0,4782.0,2891.0,1303.0,3263.0,0.0,0.0,0.0,17.0
2020-12-25,3625.0,0.0,6616.0,2122.0,16763.0,2659.0,0.0,638.0,0.0,0.0,6054.0,2.0,185.0,0.0,5742.0,5446.0,605.0,0.0,0.0,0.0,321.0,2432.0,0.0,0.0,0.0,1527.0,1880.0,0.0,805.0,1853.0,769.0,5431.0,1456.0,13048.0,0.0,274.0,0.0,0.0,0.0,6366.0,616.0,0.0,0.0,0.0,0.0,3315.0,0.0,0.0,4078.0,0.0,1597.0,1639.0,0.0,0.0,4.0,12.0
2020-12-26,1032.0,375.0,6106.0,702.0,59423.0,1430.0,0.0,820.0,274.0,17042.0,4158.0,0.0,74.0,554.0,3293.0,3841.0,527.0,0.0,5283.0,0.0,0.0,2280.0,7677.0,7877.0,2142.0,845.0,2160.0,504.0,175.0,1589.0,347.0,4655.0,604.0,11129.0,19419.0,133.0,11018.0,3975.0,1505.0,6955.0,1019.0,0.0,3864.0,417.0,14395.0,5414.0,3489.0,185.0,1584.0,3626.0,1341.0,677.0,482.0,0.0,0.0,0.0
2020-12-27,2170.0,303.0,1296.0,908.0,34280.0,1399.0,0.0,584.0,492.0,7391.0,3511.0,-2.0,80.0,428.0,3767.0,1820.0,506.0,0.0,1500.0,3223.0,333.0,1758.0,3134.0,0.0,2516.0,1365.0,1795.0,347.0,637.0,1856.0,505.0,3041.0,742.0,8008.0,2898.0,110.0,5857.0,2645.0,1399.0,4715.0,784.0,0.0,7287.0,427.0,3188.0,28839.0,796.0,63.0,3999.0,0.0,533.0,2558.0,54.0,0.0,0.0,0.0
2020-12-28,2269.0,130.0,10086.0,1651.0,43735.0,1650.0,8457.0,431.0,140.0,8198.0,3941.0,15.0,-4.0,795.0,4453.0,2465.0,1350.0,6046.0,1454.0,817.0,439.0,1985.0,4198.0,3550.0,1077.0,1701.0,2421.0,219.0,875.0,868.0,584.0,3664.0,691.0,8268.0,3888.0,93.0,4519.0,3478.0,820.0,5148.0,431.0,3536.0,1871.0,267.0,3712.0,8624.0,1716.0,91.0,2599.0,1953.0,726.0,1557.0,504.0,0.0,0.0,0.0
2020-12-29,3907.0,193.0,2799.0,2718.0,36090.0,1740.0,767.0,701.0,193.0,12075.0,9450.0,12.0,101.0,1514.0,5644.0,3976.0,1661.0,374.0,2975.0,3946.0,590.0,1878.0,4145.0,3963.0,972.0,1943.0,4498.0,427.0,932.0,1747.0,714.0,4416.0,1216.0,10183.0,3563.0,271.0,7526.0,1215.0,682.0,8780.0,2132.0,1187.0,2552.0,501.0,4797.0,25153.0,2736.0,82.0,4122.0,2174.0,1337.0,2919.0,219.0,0.0,0.0,0.0
2020-12-30,5016.0,381.0,5267.0,3184.0,32655.0,2451.0,1696.0,407.0,223.0,13871.0,9053.0,15.0,139.0,1340.0,7374.0,4735.0,1754.0,6037.0,3770.0,6744.0,590.0,2628.0,6839.0,4782.0,1997.0,3023.0,4283.0,874.0,1516.0,2471.0,945.0,5450.0,1311.0,12917.0,8551.0,375.0,8178.0,3274.0,1033.0,8552.0,98.0,1160.0,2873.0,562.0,8220.0,22004.0,2614.0,74.0,4048.0,1484.0,1452.0,3170.0,210.0,0.0,0.0,31.0
2020-12-31,4406.0,510.0,7718.0,2708.0,34185.0,3238.0,2045.0,860.0,225.0,17192.0,11709.0,0.0,259.0,1213.0,8009.0,6468.0,1648.0,6.0,0.0,4046.0,702.0,2973.0,7260.0,0.0,2195.0,2756.0,5336.0,255.0,1501.0,2136.0,1003.0,5732.0,1678.0,15393.0,6715.0,292.0,9632.0,3917.0,1649.0,9262.0,403.0,0.0,4032.0,444.0,5993.0,17809.0,4672.0,136.0,5239.0,4422.0,1109.0,4212.0,276.0,0.0,0.0,21.0
2021-01-01,4521.0,5.0,10060.0,4304.0,39425.0,3064.0,0.0,608.0,269.0,0.0,11137.0,18.0,390.0,0.0,0.0,6288.0,1268.0,4896.0,0.0,0.0,701.0,3557.0,0.0,0.0,0.0,2575.0,4263.0,0.0,918.0,2315.0,1050.0,6016.0,1278.0,17033.0,0.0,275.0,0.0,0.0,0.0,6989.0,763.0,0.0,0.0,0.0,0.0,10172.0,0.0,0.0,5182.0,0.0,2486.0,2085.0,0.0,0.0,0.0,5.0
2021-01-02,3711.0,802.0,8883.0,2000.0,50222.0,2011.0,4412.0,809.0,257.0,31518.0,7533.0,0.0,51.0,1122.0,11963.0,5317.0,915.0,11.0,8709.0,0.0,343.0,2952.0,9003.0,9500.0,2530.0,1891.0,3368.0,389.0,546.0,1825.0,682.0,6159.0,1237.0,15849.0,18892.0,121.0,14293.0,5134.0,2439.0,8641.0,878.0,0.0,5211.0,665.0,17330.0,18225.0,5042.0,277.0,3989.0,0.0,1507.0,1129.0,164.0,0.0,0.0,5.0
2021-01-03,2476.0,297.0,17234.0,2033.0,37016.0,2078.0,0.0,611.0,255.0,10603.0,5778.0,0.0,112.0,308.0,4469.0,2981.0,820.0,0.0,2855.0,5783.0,347.0,2148.0,3481.0,0.0,2712.0,1784.0,3218.0,437.0,738.0,2743.0,762.0,4248.0,1015.0,12232.0,6487.0,150.0,6808.0,8032.0,1397.0,4440.0,237.0,0.0,8951.0,703.0,4165.0,15705.0,1819.0,104.0,5010.0,8644.0,1731.0,2593.0,302.0,0.0,0.0,1.0
2021-01-04,2161.0,264.0,5158.0,1306.0,38256.0,2185.0,4516.0,849.0,140.0,11256.0,5163.0,18.0,42.0,798.0,5059.0,3617.0,1641.0,3950.0,2317.0,1123.0,375.0,2483.0,4906.0,5490.0,3144.0,1616.0,2410.0,283.0,585.0,1418.0,494.0,1797.0,921.0,11242.0,5187.0,199.0,5942.0,2716.0,708.0,4849.0,636.0,4759.0,3803.0,111.0,3953.0,14260.0,2160.0,80.0,3771.0,1039.0,828.0,1626.0,382.0,0.0,0.0,13.0
