,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
222964,USA,North America,United States,2020-03-10,782.0,188.0,101.143,28.0,6.0,3.0,2.312,0.556,0.299,0.083,0.018,0.009,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14382.0,3480.0,0.043,0.01,1843.0,0.005,0.113,8.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222965,USA,North America,United States,2020-03-11,1147.0,365.0,148.571,33.0,5.0,3.143,3.391,1.079,0.439,0.098,0.015,0.009,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19214.0,4832.0,0.057,0.014,2406.0,0.007,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222966,USA,North America,United States,2020-03-12,1586.0,439.0,200.286,43.0,10.0,4.429,4.688,1.298,0.592,0.127,0.03,0.013,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28105.0,8891.0,0.083,0.026,3505.0,0.01,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222967,USA,North America,United States,2020-03-13,2219.0,633.0,283.143,51.0,8.0,5.286,6.559,1.871,0.837,0.151,0.024,0.016,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39833.0,11728.0,0.118,0.035,4963.0,0.015,0.099,10.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222968,USA,North America,United States,2020-03-14,2978.0,759.0,367.857,58.0,7.0,5.857,8.803,2.244,1.087,0.171,0.021,0.017,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52880.0,13047.0,0.157,0.039,6573.0,0.02,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222969,USA,North America,United States,2020-03-15,3212.0,234.0,384.714,70.0,12.0,7.0,9.495,0.692,1.137,0.207,0.035,0.021,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67322.0,14442.0,0.2,0.043,8402.0,0.025,0.096,10.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,-13033.4,-1.96,0.47,-38.5273154628674
222970,USA,North America,United States,2020-03-16,4679.0,1467.0,583.571,97.0,27.0,10.714,13.831,4.337,1.725,0.287,0.08,0.032,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94650.0,27328.0,0.281,0.081,11964.0,0.036,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222971,USA,North America,United States,2020-03-17,6512.0,1833.0,818.571,134.0,37.0,15.143,19.25,5.418,2.42,0.396,0.109,0.045,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134499.0,39849.0,0.399,0.118,17160.0,0.051,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222972,USA,North America,United States,2020-03-18,9169.0,2657.0,1146.0,194.0,60.0,23.0,27.104,7.854,3.388,0.573,0.177,0.068,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184895.0,50396.0,0.549,0.15,23669.0,0.07,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222973,USA,North America,United States,2020-03-19,13663.0,4494.0,1725.286,266.0,72.0,31.857,40.388,13.284,5.1,0.786,0.213,0.094,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245562.0,60667.0,0.729,0.18,31065.0,0.092,0.114,8.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222974,USA,North America,United States,2020-03-20,20030.0,6367.0,2544.429,372.0,106.0,45.857,59.21,18.821,7.521,1.1,0.313,0.136,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321885.0,76323.0,0.955,0.226,40293.0,0.12,0.121,8.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222975,USA,North America,United States,2020-03-21,26025.0,5995.0,3292.429,475.0,103.0,59.571,76.931,17.721,9.733,1.404,0.304,0.176,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397690.0,75805.0,1.18,0.225,49259.0,0.146,0.129,7.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222976,USA,North America,United States,2020-03-22,34944.0,8919.0,4533.143,603.0,128.0,76.143,103.296,26.365,13.4,1.782,0.378,0.225,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471628.0,73938.0,1.399,0.219,57758.0,0.171,0.137,7.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,-11855.2,-1.64,2.03,-35.0445033740533
222977,USA,North America,United States,2020-03-23,46096.0,11152.0,5916.714,790.0,187.0,99.0,136.262,32.966,17.49,2.335,0.553,0.293,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551491.0,79863.0,1.636,0.237,65263.0,0.194,0.146,6.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222978,USA,North America,United States,2020-03-24,56714.0,10618.0,7171.714,1033.0,243.0,128.429,167.649,31.387,21.2,3.054,0.718,0.38,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656096.0,104605.0,1.947,0.31,74514.0,0.221,0.154,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222979,USA,North America,United States,2020-03-25,68841.0,12127.0,8524.571,1366.0,333.0,167.429,203.497,35.848,25.199,4.038,0.984,0.495,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770807.0,114711.0,2.287,0.34,83702.0,0.248,0.16,6.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222980,USA,North America,United States,2020-03-26,86662.0,17821.0,10428.429,1783.0,417.0,216.714,256.177,52.68,30.827,5.271,1.233,0.641,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900092.0,129285.0,2.671,0.384,93504.0,0.277,0.168,6.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222981,USA,North America,United States,2020-03-27,105253.0,18591.0,12174.714,2305.0,522.0,276.143,311.133,54.956,35.989,6.814,1.543,0.816,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035942.0,135850.0,3.074,0.403,102008.0,0.303,0.174,5.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222982,USA,North America,United States,2020-03-28,127417.0,22164.0,14484.571,3018.0,713.0,363.286,376.65,65.518,42.817,8.921,2.108,1.074,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157698.0,121756.0,3.435,0.361,108573.0,0.322,0.18,5.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222983,USA,North America,United States,2020-03-29,143544.0,16127.0,15514.286,3573.0,555.0,424.286,424.323,47.672,45.861,10.562,1.641,1.254,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267961.0,110263.0,3.763,0.327,113762.0,0.338,0.184,5.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,-6125.8,-0.78,10.0,-18.1081397841264
222984,USA,North America,United States,2020-03-30,165698.0,22154.0,17086.0,4280.0,707.0,498.571,489.811,65.488,50.507,12.652,2.09,1.474,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391454.0,123493.0,4.129,0.366,119995.0,0.356,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222985,USA,North America,United States,2020-03-31,192079.0,26381.0,19337.857,5359.0,1079.0,618.0,567.794,77.983,57.164,15.841,3.19,1.827,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533740.0,142286.0,4.551,0.422,125378.0,0.372,0.193,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222986,USA,North America,United States,2020-04-01,227894.0,35815.0,22721.857,6996.0,1637.0,804.286,673.665,105.871,67.167,20.68,4.839,2.378,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686877.0,153137.0,5.006,0.454,130867.0,0.388,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222987,USA,North America,United States,2020-04-02,260170.0,32276.0,24786.857,8545.0,1549.0,966.0,769.074,95.409,73.271,25.259,4.579,2.856,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848672.0,161795.0,5.486,0.48,135511.0,0.402,0.204,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222988,USA,North America,United States,2020-04-03,292610.0,32440.0,26765.286,9973.0,1428.0,1095.429,864.968,95.894,79.119,29.481,4.221,3.238,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017976.0,169304.0,5.988,0.502,140291.0,0.416,0.207,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222989,USA,North America,United States,2020-04-04,324329.0,31719.0,28130.286,11593.0,1620.0,1225.0,958.731,93.763,83.154,34.269,4.789,3.621,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165734.0,147758.0,6.427,0.438,144005.0,0.427,0.209,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222990,USA,North America,United States,2020-04-05,353104.0,28775.0,29937.143,13216.0,1623.0,1377.571,1043.791,85.06,88.496,39.067,4.798,4.072,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304390.0,138656.0,6.838,0.411,148061.0,0.439,0.21,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,8972.6,1.07,26.4,26.5234083755677
222991,USA,North America,United States,2020-04-06,385095.0,31991.0,31342.429,14979.0,1763.0,1528.429,1138.358,94.567,92.65,44.279,5.212,4.518,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447497.0,143107.0,7.263,0.425,150863.0,0.448,0.211,4.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222992,USA,North America,United States,2020-04-07,415245.0,30150.0,31880.857,17585.0,2606.0,1746.571,1227.483,89.125,94.241,51.982,7.703,5.163,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627490.0,179993.0,7.797,0.534,156250.0,0.464,0.208,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222993,USA,North America,United States,2020-04-08,446489.0,31244.0,31227.857,19737.0,2152.0,1820.143,1319.842,92.359,92.311,58.343,6.361,5.38,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795824.0,168334.0,8.296,0.5,158421.0,0.47,0.206,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222994,USA,North America,United States,2020-04-09,482511.0,36022.0,31763.0,21993.0,2256.0,1921.143,1426.324,106.483,93.893,65.012,6.669,5.679,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969900.0,174076.0,8.813,0.517,160175.0,0.475,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222995,USA,North America,United States,2020-04-10,516700.0,34189.0,32012.857,24207.0,2214.0,2033.429,1527.388,101.064,94.631,71.557,6.545,6.011,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142018.0,172118.0,9.324,0.511,160577.0,0.476,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222996,USA,North America,United States,2020-04-11,545679.0,28979.0,31621.429,26311.0,2104.0,2102.571,1613.052,85.663,93.474,77.776,6.22,6.215,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352511.0,210493.0,9.948,0.625,169540.0,0.503,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222997,USA,North America,United States,2020-04-12,571537.0,25858.0,31204.714,28194.0,1883.0,2139.714,1689.489,76.437,92.243,83.343,5.566,6.325,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3464086.0,111575.0,10.279,0.331,165671.0,0.492,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,31265.4,3.49,39.25,92.4219258883128
222998,USA,North America,United States,2020-04-13,598781.0,27244.0,30526.571,30195.0,2001.0,2173.714,1770.024,80.534,90.238,89.258,5.915,6.426,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578297.0,114211.0,10.618,0.339,161543.0,0.479,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
222999,USA,North America,United States,2020-04-14,627278.0,28497.0,30290.429,32676.0,2481.0,2155.857,1854.262,84.238,89.54,96.592,7.334,6.373,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740883.0,162586.0,11.101,0.482,159056.0,0.472,0.198,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223000,USA,North America,United States,2020-04-15,653653.0,26375.0,29594.857,35300.0,2624.0,2223.286,1932.228,77.966,87.484,104.348,7.757,6.572,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3913295.0,172412.0,11.612,0.512,159639.0,0.474,0.197,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223001,USA,North America,United States,2020-04-16,683326.0,29673.0,28687.857,37487.0,2187.0,2213.429,2019.942,87.715,84.803,110.813,6.465,6.543,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097588.0,184293.0,12.159,0.547,161098.0,0.478,0.194,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223002,USA,North America,United States,2020-04-17,716474.0,33148.0,28539.143,39591.0,2104.0,2197.714,2117.929,97.987,84.363,117.033,6.22,6.497,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296205.0,198617.0,12.748,0.589,164884.0,0.489,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223003,USA,North America,United States,2020-04-18,743799.0,27325.0,28302.857,41534.0,1943.0,2174.714,2198.703,80.774,83.665,122.776,5.744,6.429,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463573.0,167368.0,13.245,0.497,158723.0,0.471,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223004,USA,North America,United States,2020-04-19,768834.0,25035.0,28185.286,43501.0,1967.0,2186.714,2272.708,74.005,83.317,128.591,5.815,6.464,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4597996.0,134423.0,13.644,0.399,161987.0,0.481,0.183,5.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,52402.0,5.51,37.97,154.902664299813
223005,USA,North America,United States,2020-04-20,799487.0,30653.0,28672.286,45787.0,2286.0,2227.429,2363.319,90.612,84.757,135.348,6.758,6.584,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758541.0,160545.0,14.12,0.476,168606.0,0.5,0.178,5.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223006,USA,North America,United States,2020-04-21,825428.0,25941.0,28307.143,48239.0,2452.0,2223.286,2440.002,76.683,83.677,142.597,7.248,6.572,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4979861.0,221320.0,14.777,0.657,176997.0,0.525,0.173,5.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223007,USA,North America,United States,2020-04-22,855374.0,29946.0,28817.286,50704.0,2465.0,2200.571,2528.524,88.522,85.185,149.883,7.287,6.505,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215797.0,235936.0,15.477,0.7,186072.0,0.552,0.166,6.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223008,USA,North America,United States,2020-04-23,887424.0,32050.0,29156.857,53132.0,2428.0,2235.0,2623.265,94.741,86.189,157.061,7.177,6.607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449169.0,233372.0,16.17,0.693,193083.0,0.573,0.162,6.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223009,USA,North America,United States,2020-04-24,918921.0,31497.0,28921.0,55196.0,2064.0,2229.286,2716.372,93.107,85.492,163.162,6.101,6.59,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5708841.0,259672.0,16.94,0.771,201805.0,0.599,0.158,6.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223010,USA,North America,United States,2020-04-25,949512.0,30591.0,29387.571,56935.0,1739.0,2200.143,2806.8,90.428,86.871,168.302,5.141,6.504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5928518.0,219677.0,17.592,0.652,209278.0,0.621,0.155,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
